ID,projectname,classification,Abstract,label
1778,emf-2.4.1,WITHOUT_CLASSIFICATION,// AnyType,no
1779,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
1780,emf-2.4.1,WITHOUT_CLASSIFICATION,// No image is a good default. //,no
1781,emf-2.4.1,WITHOUT_CLASSIFICATION,// Applicable only to a hierarchical URI.,no
1782,emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the static instance. //,no
1783,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Apply a redirection pattern, if specified. //",no
1784,emf-2.4.1,WITHOUT_CLASSIFICATION,// create new node and replace it all by original contents,no
1785,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) 33 // Fill 38 of value (byte) -19 // Fill 10 of value (byte) 33 // Fill 17 of value (byte) -87,no
1786,emf-2.4.1,WITHOUT_CLASSIFICATION,// make all enum constants to be on separate lines,no
1787,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Avoid unnecessary out.write("""") statements...",no
1788,emf-2.4.1,WITHOUT_CLASSIFICATION,// set comment and initializer as strings,no
1789,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * (non-Javadoc)   *    * @see org.eclipse.ui.IActionDelegate#selectionChanged(org.eclipse.jface.action.IAction,   *      org.eclipse.jface.viewers.ISelection)   */",no
1790,emf-2.4.1,WITHOUT_CLASSIFICATION,// set annotation contents,no
1791,emf-2.4.1,WITHOUT_CLASSIFICATION,"// reg_name = 1*( unreserved | escaped | ""$"" | "","" |  //            "";"" | "":"" | ""@"" | ""&"" | ""="" | ""+"" )",no
1792,emf-2.4.1,WITHOUT_CLASSIFICATION,// ------------------------------------------------------,no
1793,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.emf.ecore.xmi.XMLLoad#load(org.eclipse.emf.ecore.xmi.XMLResource, org.w3c.dom.Node, java.util.Map)   */",no
1794,emf-2.4.1,WITHOUT_CLASSIFICATION,// update the wrapped object map,no
1795,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.emf.codegen.merge.java.facade.FacadeHelper#getContext(org.eclipse.emf.codegen.merge.java.facade.JNode)   */",no
1796,emf-2.4.1,WITHOUT_CLASSIFICATION,// skip nodes in hierarchy that can not be converted to JNode (i.e. VariableDeclarationFragment),no
1797,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there is no root object, we're dealing with an EAttribute feature instead of an EReference feature. // So create an instance of simple any type and prepare it to handle the text content. //",no
1798,emf-2.4.1,WITHOUT_CLASSIFICATION,// get rewriter,no
1799,emf-2.4.1,WITHOUT_CLASSIFICATION,// path - everything up to query string or fragment,no
1800,emf-2.4.1,WITHOUT_CLASSIFICATION,// insert new declaration before this one,no
1801,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Check that port is well formed if it exists. // REVISIT: There's no restriction on port value ranges, but // perform the same check as in setPort to be consistent. Pass // in a string to this method instead of an integer.",no
1802,emf-2.4.1,WITHOUT_CLASSIFICATION,// if there is an element with end position <= rangeEndPos,no
1803,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Computes the default path for the given GenModel. This was previously the implementation of getTemplatePath().   */",no
1804,emf-2.4.1,WITHOUT_CLASSIFICATION,// extend range backward,no
1805,emf-2.4.1,WITHOUT_CLASSIFICATION,// We can't want to do encoding of platform resource URIs by default yet.    //,no
1806,emf-2.4.1,WITHOUT_CLASSIFICATION,// create map of field names to fields,no
1807,emf-2.4.1,WITHOUT_CLASSIFICATION,// Map to an EClass. //,no
1808,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create the output stream to the temporary file and the input stream for the delegate URL. //,no
1809,emf-2.4.1,WITHOUT_CLASSIFICATION,//boolean iri = false;,no
1810,emf-2.4.1,WITHOUT_CLASSIFICATION,// extend to include the comment at the same line as the position ,no
1811,emf-2.4.1,WITHOUT_CLASSIFICATION,// Add ASCII Letters and ASCII Hex Numbers,no
1812,emf-2.4.1,WITHOUT_CLASSIFICATION,// else - there is a comment that ends exactly at rangeEndPos    ,no
1813,emf-2.4.1,WITHOUT_CLASSIFICATION,// handle field declarations separately,no
1814,emf-2.4.1,WITHOUT_CLASSIFICATION,// the previous element must have end position <= rangeEndPos,no
1815,emf-2.4.1,WITHOUT_CLASSIFICATION,//last 2 bits should be zero,no
1816,emf-2.4.1,WITHOUT_CLASSIFICATION,// find start position of farthest preceding comment,no
1817,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no
1818,emf-2.4.1,WITHOUT_CLASSIFICATION,// else - there is a comment that starts exactly at rangeStartPos,no
1819,emf-2.4.1,WITHOUT_CLASSIFICATION,// && commandParameter instanceof MappingCommandParameter),no
1820,emf-2.4.1,WITHOUT_CLASSIFICATION,//,no
1821,emf-2.4.1,WITHOUT_CLASSIFICATION,//Class/basicSetGenFeature.annotations.insert.javajetinc,no
1822,emf-2.4.1,WITHOUT_CLASSIFICATION,// extend range forward,no
1823,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no
1824,emf-2.4.1,WITHOUT_CLASSIFICATION,// increments the position to add the white spaces,no
1825,emf-2.4.1,WITHOUT_CLASSIFICATION,//ItemProvider/newChildDescriptorsAttributeFeature.override.javajetinc,no
1826,emf-2.4.1,WITHOUT_CLASSIFICATION,// add trailing whitespace,no
1827,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) -87 // Fill 7 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 9 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 18 of value (byte) 33 // Fill 2 of value (byte) -87,no
1828,emf-2.4.1,WITHOUT_CLASSIFICATION,// set source,no
1829,emf-2.4.1,WITHOUT_CLASSIFICATION,//Create a label if there are no children to force a smaller layout,no
1830,emf-2.4.1,WITHOUT_CLASSIFICATION,// for all nodes but some use default extended range,no
1831,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Returning null here causes RemoveCommand.create(domain, mappedObjectItemProvider) to be delegated //  to MappedObjectItemProvider.createCommand() and there we return a command to remove mappedObject instead. // // return null;",no
1832,emf-2.4.1,WITHOUT_CLASSIFICATION,// append extra dimensions since they are not stored in Type object,no
1833,emf-2.4.1,WITHOUT_CLASSIFICATION,/* backward compatibility with old generated overrides */,no
1834,emf-2.4.1,WITHOUT_CLASSIFICATION,// append extra dimensions if any,no
1835,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we find a match, make this generic type be for this type parameter, // and then stop the whole process.",no
1836,emf-2.4.1,WITHOUT_CLASSIFICATION,// mark the node as moved if node has been removed      ,no
1837,emf-2.4.1,WITHOUT_CLASSIFICATION,// Obtain or create and register package,no
1838,emf-2.4.1,WITHOUT_CLASSIFICATION,// enable commenting out,no
1839,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialization is deferred until adapters are attached to all the objects of interest and we're // about to ask them to generate. //,no
1840,emf-2.4.1,WITHOUT_CLASSIFICATION,// default implementation does nothing,no
1841,emf-2.4.1,WITHOUT_CLASSIFICATION,// Counter for the number of 16-bit sections read in the address.,no
1842,emf-2.4.1,WITHOUT_CLASSIFICATION,// disable commenting out,no
1843,emf-2.4.1,WITHOUT_CLASSIFICATION,// Determine the inverse map from plugin IDs to their registered GenModel locations. //,no
1844,emf-2.4.1,WITHOUT_CLASSIFICATION,// always returns original value,no
1845,emf-2.4.1,WITHOUT_CLASSIFICATION,"// A cache of URIs, keyed by the strings from which they were created. // The fragment of any URI is removed before caching it here, to minimize // the size of the cache in the usual case where most URIs only differ by // the fragment.",no
1846,emf-2.4.1,WITHOUT_CLASSIFICATION,// mark the node to be removed,no
1847,emf-2.4.1,WITHOUT_CLASSIFICATION,"// We'll rethrow the original exception, not this one.",no
1848,emf-2.4.1,WITHOUT_CLASSIFICATION,"// if are dealing with original, not cloned node",no
1849,emf-2.4.1,WITHOUT_CLASSIFICATION,"// CellEditor.setValue() calls isCorrect() to validate the value that is about to be set. We are doing conversion // between the value and a corresponding string, and we would usually like to validate the string. Because // setValue() is final, we cannot do that conversion there, so we need to record what we're trying to validate and // work around the problem in isCorrect(). // ",no
1850,emf-2.4.1,WITHOUT_CLASSIFICATION,"// stringValue not null, nodeValue is null",no
1851,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * If this is an {@link #isIRI IRI}, converts it to a strict ASCII URI,   * using the procedure described in Section 3.1 of the   * <a href=""http://www.w3.org/International/iri-edit/draft-duerst-iri-09.txt"">IRI   * Draft RFC</a>.  Otherwise, this URI, itself, is returned.   *   * This unused code is included for possible future use...   */",no
1852,emf-2.4.1,WITHOUT_CLASSIFICATION,// insert new values,no
1853,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no
1854,emf-2.4.1,WITHOUT_CLASSIFICATION,// convert only fields of the same type as parent,no
1855,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no
1856,emf-2.4.1,WITHOUT_CLASSIFICATION,"// move all children to the enum, converting some fields to constants",no
1857,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no
1858,emf-2.4.1,WITHOUT_CLASSIFICATION,// set the type to create,no
1859,emf-2.4.1,WITHOUT_CLASSIFICATION,// include line comments following end of the nodes into the range,no
1860,emf-2.4.1,WITHOUT_CLASSIFICATION,// move annotations,no
1861,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */",no
1862,emf-2.4.1,WITHOUT_CLASSIFICATION,// set arguments and body,no
1863,emf-2.4.1,WITHOUT_CLASSIFICATION,/*10400..1044F;*/,no
1864,emf-2.4.1,WITHOUT_CLASSIFICATION,// update the wrapped object,no
1865,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */",no
1866,emf-2.4.1,WITHOUT_CLASSIFICATION,// unable to set arguments or body,no
1867,emf-2.4.1,WITHOUT_CLASSIFICATION,// check if there is just whitespace between position and start of the comment,no
1868,emf-2.4.1,WITHOUT_CLASSIFICATION,// move annotations,no
1869,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Apply a redirection pattern, if specified. //",no
1870,emf-2.4.1,WITHOUT_CLASSIFICATION,// create field declaration with 1 variable declaration fragment,no
1871,emf-2.4.1,WITHOUT_CLASSIFICATION,"//DEBUG //System.err.println(""isRegisterNonXS: ""+name);",no
1872,emf-2.4.1,WITHOUT_CLASSIFICATION,// Record the part. //,no
1873,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no
1874,emf-2.4.1,WITHOUT_CLASSIFICATION,// replace type by enum,no
1875,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no
1876,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no
1877,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */",no
1878,emf-2.4.1,WITHOUT_CLASSIFICATION,// insert nodeToInsert after targetNode,no
1879,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>validateXXX</code> for the corresponding classifier of the model.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @generated   */",no
1880,emf-2.4.1,WITHOUT_CLASSIFICATION,// convert enum constants and add to list of converted constants,no
1881,emf-2.4.1,WITHOUT_CLASSIFICATION,/*3400..4DB5;*/,no
1882,emf-2.4.1,WITHOUT_CLASSIFICATION,// move the node,no
1883,emf-2.4.1,WITHOUT_CLASSIFICATION,/* Trick to import java.util.* without warnings */,no
1884,emf-2.4.1,WITHOUT_CLASSIFICATION,// set initializer,no
1885,emf-2.4.1,WITHOUT_CLASSIFICATION,/* Trick to import java.util.* without warnings */,no
1886,emf-2.4.1,WITHOUT_CLASSIFICATION,// set arguments,no
1887,emf-2.4.1,WITHOUT_CLASSIFICATION,/*1680..169F;*/,no
1888,emf-2.4.1,WITHOUT_CLASSIFICATION,// set the whole initializer,no
1889,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no
1890,emf-2.4.1,WITHOUT_CLASSIFICATION,// set the body,no
1891,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no
1892,emf-2.4.1,WITHOUT_CLASSIFICATION,// update last field that is used,no
1893,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no
1894,emf-2.4.1,WITHOUT_CLASSIFICATION,// set the arguments to the constructor,no
1895,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no
1896,emf-2.4.1,WITHOUT_CLASSIFICATION,// perform split if there is more than 1 fragment,no
1897,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no
1898,emf-2.4.1,WITHOUT_CLASSIFICATION,// return the whole declaration contents (not just variableDeclarationFragment),no
1899,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no
1900,emf-2.4.1,WITHOUT_CLASSIFICATION,// set rewritten node to be the original,no
1901,emf-2.4.1,WITHOUT_CLASSIFICATION,// Not overlapped // src1: o-----o // src2:         o-----o // res:  empty // Reuse src2,no
1902,emf-2.4.1,WITHOUT_CLASSIFICATION,// check number of fragments,no
1903,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* * This class provides encode/decode for RFC 2045 Base64 as * defined by RFC 2045, N. Freed and N. Borenstein. * RFC 2045: Multipurpose Internet Mail Extensions (MIME) * Part One: Format of Internet Message Bodies. Reference * 1996 Available at: http://www.ietf.org/rfc/rfc2045.txt * This class is used by XML Schema binary format validation * * This implementation does not encode/decode streaming * data. You need the data that you will encode/decode * already on a byte array. * * @author Jeffrey Rodriguez * @author Sandy Gao */",no
1904,emf-2.4.1,WITHOUT_CLASSIFICATION,// create a copy of declaration,no
1905,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */",no
1906,emf-2.4.1,WITHOUT_CLASSIFICATION,// set annotations contents,no
1907,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no
1908,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no
1909,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no
1910,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a temporary file where the existing contents of the archive can be written  // before the new contents are added. //,no
1911,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*           * Checks whether the expression starts with "".*"".           */",no
1912,emf-2.4.1,WITHOUT_CLASSIFICATION,"// System.err.println(""Logged throwable: --------------------""); // throwable.printStackTrace();",no
1913,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no
1914,emf-2.4.1,WITHOUT_CLASSIFICATION,// Refresh any actions that may become enabled or disabled. //,no
1915,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no
1916,emf-2.4.1,WITHOUT_CLASSIFICATION,// exception.printStackTrace();,no
1917,emf-2.4.1,WITHOUT_CLASSIFICATION,"// We'll try adding a shallow copy of the clipboard contents, instead of a full copy. // Note: we can't just try adding the clipboard contents itself, because the copy may be a //       different type then what's on the clipboard (e.g. EJB Field -> RDB Column). //",no
1918,emf-2.4.1,WITHOUT_CLASSIFICATION,// generateColor();,no
1919,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no
1920,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */",no
1921,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Ensure correct indentation for a top level attribute. // // elementNames.add(""mark"");",no
1922,emf-2.4.1,WITHOUT_CLASSIFICATION,// New Template Container Label,no
1923,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no
1924,emf-2.4.1,WITHOUT_CLASSIFICATION,// container specification group,no
1925,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
1926,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * @since 2.4   */",no
1927,emf-2.4.1,WITHOUT_CLASSIFICATION,"// xmlns="""" declaration // Example #1: <a><q-name>q</q-name><b xmlns=""abc""/></a> // Example #2: <a xmlns=""abc""><b xmlns=""""/><c xmlns=""abc2""/></a> // Example #3: <a xmlns:a=""abc""><b xmlns:a=""abc2""/></a>",no
1928,emf-2.4.1,WITHOUT_CLASSIFICATION,// jetNature.setTemplateContainers(newTemplateContainers);,no
1929,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*     *  Convert element values:     *  & to &amp;     *  < to &lt;     *  "" to &quot;     *  \n to line separator     *  \r should be escaped to &xD;     */",no
1930,emf-2.4.1,WITHOUT_CLASSIFICATION,// will point at the character after 0 to 3 octal digits,no
1931,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Create an XML processor that is aware of XML Schema specified.   * @param schemaURIs - a URI {@link org.eclipse.common.util.URI} which point to an XML Schema   */",no
1932,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*     * Javadoc copied from interface.     */",no
1933,emf-2.4.1,WITHOUT_CLASSIFICATION,//Class/basicUnsetGenFeature.todo.override.javajetinc,yes
1934,emf-2.4.1,WITHOUT_CLASSIFICATION,// Return the original URI.,no
1935,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
1936,emf-2.4.1,WITHOUT_CLASSIFICATION,// Just print an error message.,no
1937,emf-2.4.1,WITHOUT_CLASSIFICATION,// Title.  ,no
1938,emf-2.4.1,WITHOUT_CLASSIFICATION,// Trim off the segments corresponding to the package nesting. //,no
1939,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
1940,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore the exception and return the original URI.,no
1941,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create type parameters,no
1942,emf-2.4.1,WITHOUT_CLASSIFICATION,// Assume the class is not available.,no
1943,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no
1944,emf-2.4.1,WITHOUT_CLASSIFICATION,// Just return the default.,no
1945,emf-2.4.1,WITHOUT_CLASSIFICATION,// do not insert line break if there is only whitespace after comma,no
1946,emf-2.4.1,WITHOUT_CLASSIFICATION,// This is just a marker interface.,no
1947,emf-2.4.1,WITHOUT_CLASSIFICATION,// This case happens when the IDE is brought up with the editor already open //,no
1948,emf-2.4.1,WITHOUT_CLASSIFICATION,"// For an archive URI, check for the path in the archive. //",no
1949,emf-2.4.1,WITHOUT_CLASSIFICATION,//Class/genOperation.annotations.insert.javajetinc,no
1950,emf-2.4.1,WITHOUT_CLASSIFICATION,// Continue processing if the file doesn't exist so that we try create a new empty one.,no
1951,emf-2.4.1,WITHOUT_CLASSIFICATION,// set lexical handler,no
1952,emf-2.4.1,WITHOUT_CLASSIFICATION,// If we didn't find the path in the usual place nor in the archive... //,no
1953,emf-2.4.1,WITHOUT_CLASSIFICATION,// The loop resolves the cross references by visiting them.,no
1954,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */",no
1955,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If they don't have the same class, they can't be equal. //",no
1956,emf-2.4.1,WITHOUT_CLASSIFICATION,// This is just a marker interface.,no
1957,emf-2.4.1,WITHOUT_CLASSIFICATION,// This may be called directly on an EObject for the case of a containment. //,no
1958,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from base class.   */",no
1959,emf-2.4.1,WITHOUT_CLASSIFICATION,// no-op,no
1960,emf-2.4.1,WITHOUT_CLASSIFICATION,// Assume that it's not available.,no
1961,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */",no
1962,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * @deprecated   */",no
1963,emf-2.4.1,WITHOUT_CLASSIFICATION,// Preload.,no
1964,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from base class.   */",no
1965,emf-2.4.1,WITHOUT_CLASSIFICATION,// No new methods.,no
1966,emf-2.4.1,WITHOUT_CLASSIFICATION,// Listen to title changes. // getViewPart().addPropertyListener(this);,no
1967,emf-2.4.1,WITHOUT_CLASSIFICATION,//ListChangeImpl,no
1968,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Wrap the current input as a zip stream, and record it for loop-based recursion. //",no
1969,emf-2.4.1,WITHOUT_CLASSIFICATION,"// return getPrefixedName(""EditPlugin"");",no
1970,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no
1971,emf-2.4.1,WITHOUT_CLASSIFICATION,//ChangePackage,no
1972,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize all the fields from the command parameter. //,no
1973,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 6 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 62 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 6 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 11 of value (byte) 33,no
1974,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize all the fields from the command parameter. //,no
1975,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the generic type is a different wildcard, it doesn't match. //",no
1976,emf-2.4.1,WITHOUT_CLASSIFICATION,// turn the password into an AES key,no
1977,emf-2.4.1,WITHOUT_CLASSIFICATION,"//   public String getExtendedItemProviderClassName() //   { //     return getPrefixedName(""ItemProviderAdapter""); //   }",no
1978,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize created meta-data,no
1979,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * @deprecated   */",no
1980,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no
1981,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //",no
1982,emf-2.4.1,WITHOUT_CLASSIFICATION,// process documentation info and create eEnumLiteral for each line //,no
1983,emf-2.4.1,WITHOUT_CLASSIFICATION,// EAnnotation,no
1984,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a new or replaced entry and continue processing the remaining archives. //,no
1985,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
1986,emf-2.4.1,WITHOUT_CLASSIFICATION,/* backward compatibility with old generated overrides */,no
1987,emf-2.4.1,WITHOUT_CLASSIFICATION,//getList(entry).clear();,no
1988,emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses MUST override this function,no
1989,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //",no
1990,emf-2.4.1,WITHOUT_CLASSIFICATION,// return eVirtualIndexBits[offset];,no
1991,emf-2.4.1,WITHOUT_CLASSIFICATION,// Add supertypes to classes,no
1992,emf-2.4.1,WITHOUT_CLASSIFICATION,// return minimumCapacity;,no
1993,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create resource,no
1994,emf-2.4.1,WITHOUT_CLASSIFICATION,// return eVirtualValues;,no
1995,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.emf.ecore.xmi.XMLResource#load(org.w3c.dom.Node, java.util.Map)   */",no
1996,emf-2.4.1,WITHOUT_CLASSIFICATION,// Continue and return null.,no
1997,emf-2.4.1,WITHOUT_CLASSIFICATION,//ChangePackageImpl,no
1998,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore exceptions.,no
1999,emf-2.4.1,WITHOUT_CLASSIFICATION,//ChangeFactoryImpl,no
2000,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ensure that cached ePackage is forgotten.,no
2001,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
2002,emf-2.4.1,WITHOUT_CLASSIFICATION,//EAnnotationImpl,no
2003,emf-2.4.1,WITHOUT_CLASSIFICATION,// ListChange,no
2004,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing,no
2005,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize package,no
2006,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the attribute is set, record it's old value. //",no
2007,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create enums,no
2008,emf-2.4.1,WITHOUT_CLASSIFICATION,// Don't really unset it.,no
2009,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
2010,emf-2.4.1,WITHOUT_CLASSIFICATION,// Force this to be initialized as well.,no
2011,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore the exception since we will throw one when all else fails.,no
2012,emf-2.4.1,WITHOUT_CLASSIFICATION,//EcoreValidator,no
2013,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we didn't detach it from an old resource already, detach it from the old container's resource. //",no
2014,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */",no
2015,emf-2.4.1,WITHOUT_CLASSIFICATION,//Class/isSetGenFeature.override.javajetinc,no
2016,emf-2.4.1,WITHOUT_CLASSIFICATION,"//titleLabel.setBackground(WorkbenchColors.getActiveGradient(), WorkbenchColors.getActiveGradientPercents()); // titleLabel.setForeground(titleLabel.getDisplay().getSystemColor(SWT.COLOR_TITLE_FOREGROUND));",no
2017,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 230 of value (byte) 33 // Fill 38 of value (byte) -19 // Fill 10 of value (byte) 33 // Fill 39 of value (byte) -19 // Fill 9 of value (byte) 33,no
2018,emf-2.4.1,WITHOUT_CLASSIFICATION,// Creates the model from the editor input //,no
2019,emf-2.4.1,WITHOUT_CLASSIFICATION,//EOperation,no
2020,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a page for the parent tree view. //,no
2021,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check to make sure that every object in the collection has an ancestor that is contained in this mapping. //,no
2022,emf-2.4.1,WITHOUT_CLASSIFICATION,// generate the key,no
2023,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * (non-Javadoc)   *    * @see org.eclipse.ui.IActionDelegate#selectionChanged(org.eclipse.jface.action.IAction,   *      org.eclipse.jface.viewers.ISelection)   */",no
2024,emf-2.4.1,WITHOUT_CLASSIFICATION,// Record them as generic streams to record state during the loop that emulates recursion. //,no
2025,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we can open  an input stream, then the path is there, and we have a good URL. //",no
2026,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3078 of value (byte) 33 // Fill 156 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 90 of value (byte) -19 // Fill 6 of value (byte) 33 // Fill 22 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 6 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 38 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 6 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 8 of value (byte) -19,no
2027,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
2028,emf-2.4.1,WITHOUT_CLASSIFICATION,// Continue and try to close.,no
