projectname,classification,commenttext
argouml,WITHOUT_CLASSIFICATION,"/* Update the diagram, and other users of these settings: */"
argouml,WITHOUT_CLASSIFICATION,"// @jve:decl-index=0:visual-constraint=""10,10"""
argouml,WITHOUT_CLASSIFICATION,// find the point offset on the line that gives a // correct offset
argouml,WITHOUT_CLASSIFICATION,// default angle is 90 deg.
argouml,WITHOUT_CLASSIFICATION,"// Boundary condition in GEF, make sure this is LESS THAN, not equal"
argouml,WITHOUT_CLASSIFICATION,// Check for a collision between our computed position and the edge
argouml,WITHOUT_CLASSIFICATION,// increase offset by 2px at a time
argouml,WITHOUT_CLASSIFICATION,// Get the points representing the poly line for our edge
argouml,WITHOUT_CLASSIFICATION,// increase offset by increments until we're clear
argouml,WITHOUT_CLASSIFICATION,"// If we timed out, give it one more try on the other side"
argouml,WITHOUT_CLASSIFICATION,/* count >= limit */
argouml,WITHOUT_CLASSIFICATION,"/* Force the line-width to 0, since the FigGroup that contains the      * stereotype may want to show a border, but we don't. */"
argouml,WITHOUT_CLASSIFICATION,"//                LOG.log(Level.FINE, ""Final point #"" + count + "" "" + result //                        + "" offset of "" + scaledOffset);"
argouml,WITHOUT_CLASSIFICATION,// segment size for computing slope
argouml,WITHOUT_CLASSIFICATION,"// If our position was clamped, try to make it up on the other end"
argouml,WITHOUT_CLASSIFICATION,// Can't get the slope of a point.  Just return an arbitrary point.
argouml,WITHOUT_CLASSIFICATION,"// This shouldn't happen, because of our line segment size check"
argouml,WITHOUT_CLASSIFICATION,"// ""We're going vertical!"" - Goose in ""Top Gun"""
argouml,WITHOUT_CLASSIFICATION,// Arctan only returns -PI/2 to PI/2 // Handle the other two quadrants and normalize to 0 - 2PI
argouml,WITHOUT_CLASSIFICATION,// Quadrant II & III
argouml,WITHOUT_CLASSIFICATION,// Quadrant IV
argouml,WITHOUT_CLASSIFICATION,// Set the following for some backward compatibility with old algorithm
argouml,WITHOUT_CLASSIFICATION,// Add displacement angle to slope
argouml,WITHOUT_CLASSIFICATION,// Transform to 0 - 2PI range if we've gone all the way around circle
argouml,WITHOUT_CLASSIFICATION,// Compute our deltas
argouml,WITHOUT_CLASSIFICATION,"// Load the standard colour, just add an alpha channel."
argouml,WITHOUT_CLASSIFICATION,"// Should never get here.  If we do, return the inner point."
argouml,WITHOUT_CLASSIFICATION,// Called by propertyChange
argouml,WITHOUT_CLASSIFICATION,// this does a calcBounds()
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.base.Diagram#getClassAndModelID()     */"
argouml,WITHOUT_CLASSIFICATION,"/*     * @see javax.swing.Action#isEnabled()     */"
argouml,WITHOUT_CLASSIFICATION,"/*     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)     */"
argouml,WITHOUT_CLASSIFICATION,"/*     * @see javax.swing.Action#isEnabled()     */"
argouml,WITHOUT_CLASSIFICATION,"/*     * @see java.awt.Component#setVisible(boolean)     */"
argouml,WITHOUT_CLASSIFICATION,"// If location is non-null, convert to a rectangle that we can use"
argouml,WITHOUT_CLASSIFICATION,"/* The following is the default implementation         * for diagrams of which the owner is a namespace.         */"
argouml,WITHOUT_CLASSIFICATION,// source // source position // destination // destination position // number of objects to be copied
argouml,WITHOUT_CLASSIFICATION,"/*""unnamed "" + */"
argouml,WITHOUT_CLASSIFICATION,// Different lengths:
argouml,WITHOUT_CLASSIFICATION,// TODO: should update to size of diagram contents
argouml,WITHOUT_CLASSIFICATION,"/* This should not be needed if the above is correct,          * but let's be sure: */"
argouml,WITHOUT_CLASSIFICATION,// next statement gives us a clone JGraph but not a cloned Toolbar
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.event.ModeChangeListener#modeChange(org.tigris.gef.event.ModeChangeEvent)     */"
argouml,WITHOUT_CLASSIFICATION,"/*     * @see java.awt.event.MouseListener#mouseEntered(java.awt.event.MouseEvent)     */"
argouml,WITHOUT_CLASSIFICATION,// remains selected
argouml,WITHOUT_CLASSIFICATION,// the old selection
argouml,WITHOUT_CLASSIFICATION,// Target might not have been initialised yet.
argouml,WITHOUT_CLASSIFICATION,// add to selection
argouml,WITHOUT_CLASSIFICATION,//            }
argouml,WITHOUT_CLASSIFICATION,// Assuming the target is some model element.
argouml,WITHOUT_CLASSIFICATION,// how to handle empty target lists? // probably the TabDiagram should only show an empty pane in that case
argouml,WITHOUT_CLASSIFICATION,// Assuming the target is some model element.
argouml,WITHOUT_CLASSIFICATION,"//was """""
argouml,WITHOUT_CLASSIFICATION,// Any Swing work done here needs to be queued to the AWT thread // since we don't know what thread our event will arrive on
argouml,WITHOUT_CLASSIFICATION,//- RedrawManager.lock();
argouml,WITHOUT_CLASSIFICATION,//- RedrawManager.lock();
argouml,WITHOUT_CLASSIFICATION,//getLayerManager().getActiveLayer().paint(g);
argouml,WITHOUT_CLASSIFICATION,//- RedrawManager.unlock(); //- _redrawer.repairDamage();
argouml,WITHOUT_CLASSIFICATION,//getLayerManager().getActiveLayer().paint(g);
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.presentation.Fig#deleteFromModel()     */"
argouml,WITHOUT_CLASSIFICATION,"/*     * @see javax.swing.Action#getValue(java.lang.String)     */"
argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:
argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:
argouml,WITHOUT_CLASSIFICATION,/* This makes the text not touch the text-border line: */
argouml,WITHOUT_CLASSIFICATION,// Certain types of fixed text (e.g. a FigStereotype with a keyword) // may not have an owner
argouml,WITHOUT_CLASSIFICATION,"//Now, we link it to the modelelements which are represented by FigNode"
argouml,WITHOUT_CLASSIFICATION,//update all tools' enabled status
argouml,WITHOUT_CLASSIFICATION,// remember the fig for later
argouml,WITHOUT_CLASSIFICATION,"//Let's build the comment first, unlinked."
argouml,WITHOUT_CLASSIFICATION,/* Prevent e.g. AssociationClasses from being added trice: */
argouml,WITHOUT_CLASSIFICATION,//Select the new comment as target
argouml,WITHOUT_CLASSIFICATION,//Create the Node Fig for the comment itself and draw it
argouml,WITHOUT_CLASSIFICATION,//Create the comment links and draw them
argouml,WITHOUT_CLASSIFICATION,// If we're drawing from an edge
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-<n>$
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-<n>$
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-<n>$
argouml,WITHOUT_CLASSIFICATION,"/*     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)     */"
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.presentation.Fig#paint(java.awt.Graphics)     */"
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.ui.PopupGenerator#getPopUpActions(java.awt.event.MouseEvent)     */"
argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:
argouml,WITHOUT_CLASSIFICATION,// user made a false start
argouml,WITHOUT_CLASSIFICATION,"// So, the target is a MAssociationRole"
argouml,WITHOUT_CLASSIFICATION,"/*MVW This is not the correct way,        * but it allows connecting a CommentEdge to it!        * See e.g. ActionAddNote for the correct way.        * Testcase:        * 1. Select the message.        * 2. Click the Comment tool.        * */"
argouml,WITHOUT_CLASSIFICATION,/* end class ActionAddMessage */
argouml,WITHOUT_CLASSIFICATION,// let's use groups to construct the different text sections at // the association
argouml,WITHOUT_CLASSIFICATION,"/* This only happens if model-change events arrive             * before we are completely constructed. */"
argouml,WITHOUT_CLASSIFICATION,// x^2 + y^2 = r^2  (equation of a circle)
argouml,WITHOUT_CLASSIFICATION,"// max distance is set at 100 pixels, (rSquared = 100^2)"
argouml,WITHOUT_CLASSIFICATION,// east
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.presentation.Fig#removeFromDiagram()     */"
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.presentation.Fig#propertyChange(java.beans.PropertyChangeEvent)     */"
argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:
argouml,WITHOUT_CLASSIFICATION,/* end class FigAssociation */
argouml,WITHOUT_CLASSIFICATION,// no need to listen to these property changes - the // notationProvider takes care of this.
argouml,WITHOUT_CLASSIFICATION,// no need to listen to these property changes - the // notationProvider takes care of this.
argouml,WITHOUT_CLASSIFICATION,"/*, new String[] {""name"", ""visibility"", ""stereotype""}*/"
argouml,WITHOUT_CLASSIFICATION,"/*, new String[] {""name"", ""visibility"", ""stereotype""}*/"
argouml,WITHOUT_CLASSIFICATION,// These are a list of arrow types.
argouml,WITHOUT_CLASSIFICATION,// Added to the arrow type for navigable
argouml,WITHOUT_CLASSIFICATION,"// Finished editing. // Parse the text that was edited. // Only the role is editable, hence:"
argouml,WITHOUT_CLASSIFICATION,//            figEdge.showHelp(role.getParsingHelp()); //            role.setText();
argouml,WITHOUT_CLASSIFICATION,// Pass everything else to superclass
argouml,WITHOUT_CLASSIFICATION,/* end class ActionNavigability */
argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:
argouml,WITHOUT_CLASSIFICATION,// Fonts and colors should get updated automatically for contained figs
argouml,WITHOUT_CLASSIFICATION,/* There is none... */
argouml,WITHOUT_CLASSIFICATION,// only initialized to prevent warning
argouml,WITHOUT_CLASSIFICATION,//not supported for this target
argouml,WITHOUT_CLASSIFICATION,// make space for the clarifier // margin between text and border
argouml,WITHOUT_CLASSIFICATION,// Add a listener for changes to any property
argouml,WITHOUT_CLASSIFICATION,"// is used as InstanceSpecification, see UMLDeploymentDiagram"
argouml,WITHOUT_CLASSIFICATION,/* Check if multiple items are selected: */
argouml,WITHOUT_CLASSIFICATION,// Show ...
argouml,WITHOUT_CLASSIFICATION,// popupAddOffset should be equal to the number of items added here:
argouml,WITHOUT_CLASSIFICATION,// Be careful here since subclasses could have overridden this with // the assumption that it wouldn't be called before the constructors // finished
argouml,WITHOUT_CLASSIFICATION,// this rectangle marks the whole modelelement figure; everything // is inside it:
argouml,WITHOUT_CLASSIFICATION,"/**     * Clone this figure. After the base clone method has been called determine     * which child figs of the clone represent the name, stereotype and port.     * <p>     * TODO: enclosedFigs, encloser and eventSenders may also need to be cloned.     *     * @see java.lang.Object#clone()     * @return the cloned figure     */"
argouml,WITHOUT_CLASSIFICATION,"/* Idem here:                 * clone.stereotypeFig = (FigStereotypesGroup) cloneFig; */"
argouml,WITHOUT_CLASSIFICATION,//figClone._polygon = (Polygon) _polygon.clone();
argouml,WITHOUT_CLASSIFICATION,"/*     * Utility function to unregister all listeners     * registered through addElementListener.     *     * @see #addElementListener(Object, String)     */"
argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.presentation.Fig#getEnclosingFig()     */"
argouml,WITHOUT_CLASSIFICATION,"// update any text, colors, fonts, etc."
argouml,WITHOUT_CLASSIFICATION,//parse the text that was edited
argouml,WITHOUT_CLASSIFICATION,// add stereotype view submenu
argouml,WITHOUT_CLASSIFICATION,// The node's been placed on the diagram
argouml,WITHOUT_CLASSIFICATION,// Add stereotypes submenu
argouml,WITHOUT_CLASSIFICATION,// Set the namespace of the enclosed model element to the // namespace of the encloser.
argouml,WITHOUT_CLASSIFICATION,// Find all ElementResidences between the class and the component:
argouml,WITHOUT_CLASSIFICATION,"// There was no ElementResidence yet, so let's create one:"
argouml,WITHOUT_CLASSIFICATION,// The node's been placed within some Fig
argouml,WITHOUT_CLASSIFICATION,// There were 2 ElementResidences .. strange case.
argouml,WITHOUT_CLASSIFICATION,// There is already a correct ElementResidence
argouml,WITHOUT_CLASSIFICATION,// The owner is already linked to the component
argouml,WITHOUT_CLASSIFICATION,// We are getting events we don't want. Filter them out.
argouml,WITHOUT_CLASSIFICATION,/* Only update the bounds if they change:  */
argouml,WITHOUT_CLASSIFICATION,// We handle and consume editing events
argouml,WITHOUT_CLASSIFICATION,// resize the FigNode to accommodate the new text
argouml,WITHOUT_CLASSIFICATION,// TODO: Should this not be an assert?
argouml,WITHOUT_CLASSIFICATION,// west
argouml,WITHOUT_CLASSIFICATION,// south
argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // event handlers - MouseListener implementation
argouml,WITHOUT_CLASSIFICATION,// Convert null to empty string and clear help message
argouml,WITHOUT_CLASSIFICATION,// it is done
argouml,WITHOUT_CLASSIFICATION,//this enables direct text editing for sub figs of a //FigGroup object:
argouml,WITHOUT_CLASSIFICATION,// either layer or owner was null
argouml,WITHOUT_CLASSIFICATION,// Default is to do nothing
argouml,WITHOUT_CLASSIFICATION,// Default is to do nothing
argouml,WITHOUT_CLASSIFICATION,// Default is to do nothing
argouml,WITHOUT_CLASSIFICATION,// Default is to do nothing
argouml,WITHOUT_CLASSIFICATION,//This test needed for a FigPool
argouml,WITHOUT_CLASSIFICATION,// Get model listeners removed:
argouml,WITHOUT_CLASSIFICATION,"/*     * @see javax.swing.Action#isEnabled()     */"
argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:
argouml,WITHOUT_CLASSIFICATION,// TODO: State & Vertex are independent classes in UML 2.1
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,// only initialized to prevent warning
argouml,WITHOUT_CLASSIFICATION,//not supported for this target
argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // internal methods
argouml,WITHOUT_CLASSIFICATION,// TODO assert modelElement != null???
argouml,WITHOUT_CLASSIFICATION,// Default for name and stereotype is no border
argouml,WITHOUT_CLASSIFICATION,"// TODO: Use per-project undo manager, not global"
argouml,WITHOUT_CLASSIFICATION,"// TODO: Use per-project undo manager, not global"
argouml,WITHOUT_CLASSIFICATION,"// TODO: Use per-project undo manager, not global"
argouml,WITHOUT_CLASSIFICATION,"// TODO: Use per-project undo manager, not global"
