projectname,classification,commenttext
emf-2.4.1,WITHOUT_CLASSIFICATION,"// There needs to be another URL protocol right after the archive protocol, and not a ""/"". //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 8 of value (byte) 33 // Fill 23 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// There must be at least one archive path. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// There must be at least one archive path. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may override
emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may override
emf-2.4.1,WITHOUT_CLASSIFICATION,// There should be at least one archive separator per scheme. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 10 of value (byte) -71
emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may override
emf-2.4.1,WITHOUT_CLASSIFICATION,// Parse to extract the archives that will be delegated to the nested URL based on the number of schemes at the start. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) 49
emf-2.4.1,WITHOUT_CLASSIFICATION,// for each character in the anyURI
emf-2.4.1,WITHOUT_CLASSIFICATION,// Skip a scheme for the archive accessor to be handled directly here. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create the delegate URL. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 31 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// The cutoff point to the next archive. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 10 of value (byte) -19 // Fill 8 of value (byte) -87 // Fill 13 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 6 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 66 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// The cutoff point to the next archive. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19 // Fill 3 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,//missing Specials add manually // 84
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 44 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 23 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Construct the input stream in a special efficient way for case of a file scheme. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 36 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Use an alternate if we can't write to this one. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Just get the stream from the URL. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may override
emf-2.4.1,WITHOUT_CLASSIFICATION,// The name to be used for the entry. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Skip over this archive path to the next one, since we are handling this one special. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 15 of value (byte) -87 // Fill 2 of value (byte) -19 // Fill 2 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Loop over the archive paths. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) 33 // Fill 2 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 71 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 5 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// The entry name to be matched. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 15 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Wrap the input stream as a zip stream to scan it's contents for a match. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Skip to the next archive path and continue the loop. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 519 of value (byte) 33 // Fill 3 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) 33 // Fill 4 of value (byte) -19 // Fill 2 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create the delegate URL //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 53 of value (byte) -19 // Fill 2 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Record the input and output streams for closing in case of failure so that handles are not left open. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// The most deeply nested output stream that will be returned wrapped as the result. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 53 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 12 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// A buffer for transferring archive contents. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// The name that will be used as the archive entry. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Wrap the current result as a zip stream, and record it for loop-based recursion. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Loop over the entries in the zip stream. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 3 of value (byte) -87 // Fill 9 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Transfer the entry and its contents. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 20 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Find the next archive path and continue ""recursively"" if there is one. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the Java literal expression for the value. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 8 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 22 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create no entry since we are deleting and return immediately. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ensure that it won't be closed in the finally block. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// result = new XMLResource.XMLInfoImpl(); // result.setXMLRepresentation(XMLResource.XMLInfo.UNSPECIFIED);
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Wrap the deepest result so that on close, the results are finally transferred. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 6 of value (byte) 49 // Fill 2 of value (byte) -71
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) 33 // Fill 6 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 22 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Make sure we close only once. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Close for real so that the temporary file is ready to be read. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may override
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 10 of value (byte) -87 // Fill 39 of value (byte) 33 // Fill 2 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -19 // Fill 2 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) 33 // Fill 12 of value (byte) -87 // Fill 3 of value (byte) -19 // Fill 12 of value (byte) 33 // Fill 3 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 5 of value (byte) -19 // Fill 2 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 22 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Make sure they are closed no matter what bad thing happens. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Close in case of failure to complete. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Close if we created this. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If there are some... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// The termination guard is in the body. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// // Constants //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 6 of value (byte) -19 // Fill 3 of value (byte) 33 // Fill 3 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 8 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, produce an expression that uses the appropriate factory to create a value from the literal. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 18 of value (byte) 33 // Fill 2 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 5 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 17 of value (byte) 33 // Fill 3 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 8 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// src:    o--------o // sub:      o----o // res:    o-o    o-o // Reuse src(=right res)
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 23 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 8 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) -87 // Fill 9 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 5 of value (byte) -87 // Fill 3 of value (byte) 33 // Fill 3 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -19 // Fill 7 of value (byte) -87 // Fill 5 of value (byte) 33 // Fill 6 of value (byte) -19 // Fill 9 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 23 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may override
emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may override
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the location indicates after, add one more. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 10 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Now is the best time to record isUndoable because later we would have to do all the executes again! // This makes canUndo very simple! //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 5 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 7 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we can't execute this one, we just can't do it at all. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may override
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 16 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 6 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 3 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// The most recently processed command will never have been executed. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// We want to unroll all the effects of the previous commands. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Need not to call setSource() because // a caller can not access this match instance.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 23 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Skip over the command that threw the exception. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 8 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) -87 // Fill 9 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 9 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Iterate back over the executed commands to undo them. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Add Mark Characters
emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing
emf-2.4.1,WITHOUT_CLASSIFICATION,// Clear the list past the top. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Internal use only. // The @ always matches line beginnings.
emf-2.4.1,WITHOUT_CLASSIFICATION,// If this owned object is one from the collection... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// oldValue = owner.eGet(feature);
emf-2.4.1,WITHOUT_CLASSIFICATION,// Record the successfully executed command. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// extend to include the comment at the same line as the position  // if there is nothing between the position and the comment
emf-2.4.1,WITHOUT_CLASSIFICATION,// note that string place holder adjusts indentation // to correct this trackAndReplace method is used below
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create annotations // http:///org/eclipse/emf/ecore/util/ExtendedMetaData
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) 33 // Fill 5 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 6 of value (byte) 33 // Fill 4 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -19 // Fill 6 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// Iterate back over the executed commands to undo them. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Clear the list past the top. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the static instance. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 40 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// This forces isSaveNeded to always be true. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Only if we are at the remembered index do we NOT need to save. // //return top != saveIndex;
emf-2.4.1,WITHOUT_CLASSIFICATION,// There are attributes to handle.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Clear the list. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 3 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,//iri = iri || containsNonASCII(segments[i]);
emf-2.4.1,WITHOUT_CLASSIFICATION,//  Remember where we are now. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 7 of value (byte) 33 // Fill 2 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// ECLIPSE-DEPEND-BEGIN
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 4 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Add ASCII Letters
emf-2.4.1,WITHOUT_CLASSIFICATION,// isMarkup(int):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,// isContent(int):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19 // Fill 40 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 8 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// isInvalid(int):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,// This is the default return value. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 2 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// isValid(int):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19 // Fill 211 of value (byte) 33 // Fill 13 of value (byte) -87 // Fill 4 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// <p>A valid query may be null or contain any allowed URI characters.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 5 of value (byte) 33 // Fill 3 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 25 of value (byte) 33 // Fill 9 of value (byte) -19 // Fill 6 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// isNCName(int):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,// isSpace(int):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Compute the GeneratorData for the given object and its children, then for the parents of the given object. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// isNCNameStart(int):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the base package isn't set but there is a parent package, us it's information instead. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// isNameStart(int):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the attribute is set, record it's old value. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,//XMLTypeValidator
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore any exceptions and assume the class isn't available.
emf-2.4.1,WITHOUT_CLASSIFICATION,// isName(int):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,// isPubid(int):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,// isValidNCName(String):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,// isValidName(String):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*      * [7] Nmtoken ::= (NameChar)+      */"
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*      * [5] Name ::= (Letter | '_' | ':') (NameChar)*      */"
emf-2.4.1,WITHOUT_CLASSIFICATION,"//return value == null || validate(value, URIC_HI, URIC_LO, true, true);"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Skip over the command that threw the exception. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*      * from the namespace rec      * [4] NCName ::= (Letter | '_') (NCNameChar)*      */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Empty extension to limit the effect of suppressing the deprecation warning.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Skip over the command that threw the exception. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//MappingPackage ePackage = ((ComplexTypeConverter)object).ePackageMapping();
emf-2.4.1,WITHOUT_CLASSIFICATION,// Iterate back over the executed commands to undo them. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//XMLTypeResourceImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ensure that the map for Ecore is not repeatedly populated and that Property maps to EReference rather than EAttribute. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Iterate forward over the undone commands to redo them. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// This ensures that these useless state variables at least reflect the right value. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// // Public static methods //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Copy to a list and allocate positions. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.
emf-2.4.1,WITHOUT_CLASSIFICATION,// isValidIANAEncoding(String):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,"// if the character is in the range 0x30 ~ 0x39, return its int value (0~9), // otherwise, return -1"
emf-2.4.1,WITHOUT_CLASSIFICATION,//order constants
emf-2.4.1,WITHOUT_CLASSIFICATION,// isValidIANAEncoding(String):boolean
emf-2.4.1,WITHOUT_CLASSIFICATION,// Give all generator adapters the chance to do tear down. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore derived features. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// end setting whole list
emf-2.4.1,WITHOUT_CLASSIFICATION,// If we aren't simply removing all the old values... //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Determine the values that will remain and move them into the right order, if necessary. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there are values to remove, append a command for them. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// This is for the topDown feature. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Look through all the references... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Is the feature an attribute of the owner... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 5 of value (byte) -19 // Fill 41 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,// Empty extension to limit the effect of suppressing the deprecation warning.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Don't set the type if it's already set. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// encodings
emf-2.4.1,WITHOUT_CLASSIFICATION,// ((value != null) 
emf-2.4.1,WITHOUT_CLASSIFICATION,// Add a listener to set the most recent command's affected objects to be the selection of the viewer with focus. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Add the collection //
emf-2.4.1,WITHOUT_CLASSIFICATION,// note: authority == null -> hierarchical // (authority == null && device == null && !absolutePath) -> scheme == null
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the owner's meta object. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// (value == null) && (oldValue != null) // Remove owner from the old value and unset if necessary. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// The classifier of an references's generic type must be a class. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// (value == null) && (oldValue == null) // A simple set/unset will suffice. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If they are the same classifier, they are of course equal. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 21 of value (byte) -87 // Fill 3 of value (byte) 33 // Fill 7 of value (byte) -87
emf-2.4.1,WITHOUT_CLASSIFICATION,// specify the exact parent of annotations
emf-2.4.1,WITHOUT_CLASSIFICATION,// If there is an owner. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// ((value != null) && (oldValue != null)) // Need a compound command to remove owner from old value and add it to new value. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// (value != null) && (oldValue == null) // Add owner to new value. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// exception.printStackTrace();
emf-2.4.1,WITHOUT_CLASSIFICATION,"// For consistency, we always set 1-1 container relations from the container end. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize all the fields from the command parameter. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// For a 1-to-1, we can directly create a SetCommand. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// hostname      = *( domainlabel ""."" ) toplabel [ ""."" ] // domainlabel   = alphanum | alphanum *( alphanum | ""-"" ) alphanum // toplabel      = alpha | alpha *( alphanum | ""-"" ) alphanum"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Make sure the container is not being put into a contained object. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// We can try to do a drop on instead. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Empty extension to limit the effect of suppressing the deprecation warning.
emf-2.4.1,WITHOUT_CLASSIFICATION,// current document reference: use base path and query
emf-2.4.1,WITHOUT_CLASSIFICATION,// If must be of this type then. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// String getCapPackageID(); // Includes features in other packages that delegate to those in this one.
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the other end is single, then we should unset the owner from the old value's opposite feature so that undo will put it back. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// else keep device, path, and query"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Try again. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Copy to a list and allocate positions. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Count up the objects that will be removed. // The objects are exchanged to produce this list's order //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If any objects are matched. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remove from by position in reverse order. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// returns the package in which this feature is defined // returns the name of the feature get method in the package interface (e.g. Company_Name) // returns the name of the feature get method in the package interface (e.g. Xyz.eINSTANCE.getCompany_Name)
emf-2.4.1,WITHOUT_CLASSIFICATION,"// else keep authority, device, path, and query"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remove from by position in reverse order. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Either set or unset the feature. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// It must be an unsettable feature to be null and considered set. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Set the bounds so that we re-check when we are closer to the middle. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If it's a feature map, we'll need to validate the entry feature and enforce its multiplicity restraints. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Either set or unset the feature. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Either set or unset the old value. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// We'd like the owner selected after this undo completes. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check that the object isn't already in a unique list. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check type of object. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// This is for the in2out feature. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check each object...  //
emf-2.4.1,WITHOUT_CLASSIFICATION,//Ecore2XMLResourceFactoryImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remove the collection from the list by index. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Simply add the collection to the list. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// We'd like the collection of things added to be selected after this command completes. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If we could do a drop insert operation... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// This is for the out2in feature. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// if one is null, they'll all be null"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Possible scope for the ChangeRecorder
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the location is near the boundary, we'll start by trying to do a drop insert. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// boolean isGenerateEditPlugin(); // boolean isGenerateEditorPlugin();
emf-2.4.1,WITHOUT_CLASSIFICATION,// If there isn't something obviously wrong with the arguments... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// We'll default to this. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create commands to create copies of the children. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Prepare the right type of operation. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// We've switch the operation! //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// The feedback is set based on which half we are in. // If the command isn't executable, these values won't be used. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// We'll always be wrong for these arguments, so don't bother re-checking. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// We are near the middle, so we'll start by trying to do a drop on. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// We can reset and try a drop insert instead. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If we can do a drop on operation. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Try to create a specific command based on the current desired operation. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// When we match the owner, we're done. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// If we can't determine the parent. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If the dragged objects share a parent... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// This is the name of the model. //
