projectname,classification,commenttext
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// quadrant origin
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if the source point doesn't fall within a subplot, we do the // zoom on all subplots..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we use ValueMarker for the tests, because we need a concrete // subclass..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// now check that all datasets, renderers and axes are being listened // too..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// now check that all datasets, renderers and axes are being listened // too..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// background paint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tickLabelPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// is there an override?
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now check autoPopulate==true
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// test a default instance
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// work out the mid angle (0 - 90 and 270 - 360) = right, // otherwise left"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// these methods should throw an IndexOutOfBoundsException since the // column is too high...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// range markers
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// regular equality for the datasets doesn't check the fields, just // the data values...so let's check some more things..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// after clearing, reverts to // default group"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// nothing defined - do we autoPopulate?
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// the dataset should prevent the addition of a series with the // same name as an existing series in the dataset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeZeroBaselineStroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeZeroBaselinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// text
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// null argument check delegated...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// null argument check delegated...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// null argument check delegated...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// the explode area defines the max circle/ellipse for the exploded // pie sections.  it is defined by shrinking the linkArea by the // linkMargin factor.
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/*item = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// secondary range markers
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// delegate...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// delegate...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// delegate...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// delegate...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// delegate...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rotationAnchor
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// no axis, no gridlines..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// include legend // tooltips // urls
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we use ValueMarker for the tests, because we need a concrete // subclass..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// TBLRC // 01101 - bottom, left and center"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// range
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rotationAngle
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// can't zoom domain axis
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the source coordinate - this plot has always a VERTICAL // orientation
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the source coordinate - this plot has always a VERTICAL // orientation
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// toolTipText
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// return the override, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// the above should cover all the options...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// baseSeriesOutlinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// have to use a subclass of // AbstractRenderer
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// test monday though friday timeline
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// PlotOrientation.VERTICAL
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// PlotOrientation.VERTICAL
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// PlotOrientation.VERTICAL
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// find first Monday after 2001-01-01
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// no domain axis to zoom
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// LEFT
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 01100
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// can't zoom domain axis
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// standard case - plain XYDataset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// stroke index
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// test empty series
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,////////////////////////////////////////////////////////////////////////// // test construction process //////////////////////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 00001 - center item only
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we use ValueMarker for the tests, because we need a concrete // subclass..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// now we should be allowed to change s1's key to anything but ""S2"""
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// startAngle
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// startAngle
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// extent
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// TBLRC // 10110 - top, left and right"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// seriesOutlinePaintList
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// SERIES VISIBLE IN LEGEND (not yet respected by all renderers)
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 01110 - bottom. left and right
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// expandToFitSpace
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// category 1
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// PAINT
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// STROKE
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// basePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// RIGHT
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// no domain axis to zoom
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// category 2
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// value 2
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// stroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// FIXME: calculate xx0
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// RIGHT
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// LEFT POLYGON
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// y date format
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// margin
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do nothing if item is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// correct outcome
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// current data point...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// chart title
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// clip left and right bounds to data area
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// clip left and right bounds to data area
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// border
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Y format
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add an empty series
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// z date format
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domain description
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// linePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// collect entity and tool tip information...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check an inherited attribute
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// OK
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do nothing
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do nothing
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate bar width...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// go through each zoom menu item and decide whether or not to // enable it...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// the indicator bounds is calculated from the templateValue (which // determines the minimum size), the maxTemplateValue (which, if // specified, provides a maximum size) and the actual value"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// chart title // data // include legend
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get a reference to the plot for further customisation...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,////////////////////////////////////////////////////////////////////////// // test timeline translations //////////////////////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check defaults
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// shapesVisible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// insets
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// what is our alignment?
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// correct outcome
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a dataset...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a dataset...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a dataset...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a dataset...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// fillPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// outlinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// handle zoom box
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Create the color-change dialog
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// autoRangeMinimumSize
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do nothing
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// paint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// ok, exception is expected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row keys...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// five dates to check...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tests with values
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// do nothing, override if necessary"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private boolean autoRangeStickyZero;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// negativeArrowVisible;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tests with values
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// set axis bounds to be both greater than 1
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// expected
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// axisLinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//}
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// majorTickIncrement // majorTickLength // majorTickPaint // majorTickStroke // minorTickCount // minorTickLength // minorTickPaint // minorTickStroke // tickLabelOffset // tickLabelFont // tickLabelsVisible // tickLabelFormatter // firstTickLabelsVisible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// some setup...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// expected
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.eclipse.swt.events.FocusListener#focusLost(     * org.eclipse.swt.events.FocusEvent)     */"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.eclipse.swt.events.FocusListener#focusGained(     * org.eclipse.swt.events.FocusEvent)     */"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ignoreZeroValues
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// open
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// expected
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// expected
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// expected
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// expected
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// expected
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// new entity code
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// disable bar outlines...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// test 2...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check an inherited attribute
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//TODO private boolean fillZoomRectangle = true;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TOP
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TOP
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// RIGHT
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//gets the outline stroke width of the plot
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// start new row
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// width is OK, but height must be constrained"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// start new column
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* x-axis label*/
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// use gradients and white borders for the section colours
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// use gradients and white borders for the section colours
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// DEPRECATED FIELDS AND METHODS...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// swap rows and columns to match plotArea shape
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// nothing to do
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the markers...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// OK
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// super.setSeriesPaint(series, paint);"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add the insets
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// for data in ascending order by x-value, we are (broadly) looking // for the index of the highest x-value that is less than xLow"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// setup for collecting optional entity info...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Y0
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// X
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// subtitle 1 is the legend
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// BAR Y
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate the maximum allowed candle width from the axis...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the outline...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that a legend item needs to be displayed...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// work out the label anchor point...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check retrieve value by key
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// previous data point...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// higlight the background corners...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// fast-forward through leading tails
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the x and y coordinates
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// itemLabelFontList // baseItemLabelFont // itemLabelPaintList // baseItemLabelPaint // positiveItemLabelPositionList // basePositiveItemLabelPosition // negativeItemLabelPositionList // baseNegativeItemLabelPosition // itemLabelAnchorOffset // createEntityList // baseCreateEntities
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// here we check that the average marker will in fact be visible // before drawing it...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tooltip format
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that minItem limit is observed
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//assert itemIndex >= 0 && itemIndex < getItemCount();
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// skip if chart is null
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that minItem limit is observed
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//SwtGraphics2D sg2 = new SwtGraphics2D(e.gc);
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// AXIS 2
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// for value in bounds, do the lookup..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//axis3.setPositiveArrowVisible(true);
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// shapeFilled
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainAxis - no longer a separate field but test anyway...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create the chart...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// test independence
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//itemLabelPaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//private double arrowWidth;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// TBLRC // 10101 - top, left and center"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// separatorStroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// sectionDepth
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/*Comparable k =*/
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check null key
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// y
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// defer null argument check
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// xLow
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we don't know anything about the ordering of the x-values, // but we can still skip any trailing values that fall outside the // range..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// defer null argument check
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// data
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeAxis - no longer a separate field but test anyway...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/*Comparable k =*/
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add a series
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// data
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// chart title
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/**/
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//extraLargeFont
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/**/
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// renderer - no longer a separate field but test anyway...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// leave the y values (y1, y0) untranslated as it is going to be be // stacked up later by previous series values, after this it will be // translated."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// padding
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// new entity code
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create the chart...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//largeFont
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainGridlinesVisible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// set up the series names...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// allowDuplicateValues
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check for series key out of bounds
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainGridlinePosition
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// get the previous point and the next point so we can calculate a // ""hot spot"" for the area (used by the chart entity)..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeGridlinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// column keys...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// parent plot...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//regularFont;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check an inherited attribute
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// there should be no change event when clearing an empty series
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//titlePaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// clean up
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// anchorValue
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check a series with repeating items
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check a series with four items
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tick marks visible flag...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 11101
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add a second dataset, plotted against a second axis"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 01111
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tick label font...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// include legend
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do nothing
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check an inherited attribute
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check an inherited attribute
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check an inherited attribute
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// backgroundImageAlignment
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// anti-aliasing
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that the listener lists are independent
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that the listener lists are independent
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeCrosshairPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add an entity for the item...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw outliers
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// FIXME: add setBasePaint(int, Paint, boolean)?"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeCrosshairPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ITEM URL GENERATOR
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage img =*/
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//SerialUtilities.writeImage(this.image, stream);"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// process all renderers
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// OK
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that the listener lists are independent
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// reserve space for the primary domain axis...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the bottom circle
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// range markers - no longer separate fields but test anyway...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// set a custom background for the chart
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// backgroundImage
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// process all range axes
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* line visible */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* line visible */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* shape outlined */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* shape outlined = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* shape outlined = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* shape outlined = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* line visible = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* shape outlined = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now try to reject equality...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* line visible = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//subtitlePaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// negativeItemLabelPositionList;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// process all range axes
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate the bar width
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// -------------------------- // --- ChartPanel Methods --- // --------------------------
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// work out if scaling is required...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* line visible = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ------------------------ // --- Member Variables --- // ------------------------
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* line visible = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ----------------- // --- Constants --- // -----------------
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// process all domain axes
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// this is not one of our included segment, skip it"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Cycle when necessary
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// shape
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// wait till we are at the last item for the row then draw the // whole stack at once
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// process all domain axes
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ---------------------- // --- Public Methods --- // ----------------------
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do nothing at all
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// test 3...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// a list to store the series index and bar region, so we can draw // all the labels at the end..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add the chart title, if one has been specified..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// by default the outline and background won't be visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// process all annotations
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// process all renderers
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"/* in the next zoomPoint.x and y replace by e.x and y for now.         * this helps to handle the mouse events and besides,         * those values are unused AFAIK. */"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// LineRenderer3D
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// MinMaxCategoryRenderer
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// BarRenderer3D
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//  StatisticalBarRenderer
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// this fires a ChartChangeEvent
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// added the following hint because of  // http://stackoverflow.com/questions/7785082/
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// clear the section attributes so that the theme's DrawingSupplier // will be used
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// for efficiency, we just use the first, last and middle items to // compute a hashCode..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// seem to be the same...
