Document Title,Abstract,Year,PDF Link,label,code,time
,//$NON-NLS-1$,,,unknown,no,0
,"// If we redirected automatically, the URL may have changed",,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// has been seen in a redirect // use header (if possible) if no message found,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// Don't process again,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// What to match against. N.B. do not change the string value or test plans will break! // $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// Save cache information,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,"/*     * Random class for generating random numbers.     */",,,unknown,no,0
,"/*     * Create a data input text field     *     * @return the panel for entering the data     */",,,unknown,no,0
,// Check if we found an accept-charset attribute on the form,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// ensure old value is not left defined,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// return the absolutePath of the file,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// ensure old value is not left defined,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// Fetch some variables,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,"/*     * Permissible values:     *  true - match against headers     *  false or absent - match against body (this was the original default)     *  URL - match against URL     *  These are passed to the setUseField() method     *     *  Do not change these values!    */",,,unknown,no,0
,// Perform the sampling,,,unknown,no,0
,// State of the parser,,,unknown,no,0
,// These methods handle parameters that cannot contain delimiters or // quotes,,,unknown,no,0
,// Need both sample and error count to be any use,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Key // Value,,,unknown,no,0
,// add a message when no http sample //$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// NOOP,,,unknown,no,0
,"/*     * Private versions of what might eventually be part of Commons-CSV or     * Commons-Lang/Io...     */",,,unknown,no,0
,// double the quote char,,,unknown,no,0
,// doubled quote => quote,,,unknown,no,0
,// Remove following \n if present,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// while not EOF // EOF (or end of string) so collect any remaining data,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// We use the encoding which should be used according to the HTTP spec, which is UTF-8",,,unknown,no,0
,// Remove the JavaConfig class from the list since it only // implements the interface for error conditions.,,,unknown,no,0
,"// If a user has set parameters in one test, and then // selects a different test which supports the same // parameters, those parameters should have the same // values that they did in the original test.",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// OnlyOnce samples,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// These methods handle parameters that could contain delimiters or // quotes:,,,unknown,no,0
,// out of order,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,"/* (non-Javadoc)     * @see org.apache.jmeter.visualizers.request.RequestView#clearData()     */",,,unknown,no,0
,// --------------------------------------------------------------------- // ADDITIONAL CSV RESULT FILE CONSTANTS AND FIELD NAME CONSTANTS // ---------------------------------------------------------------------,,,unknown,no,0
,"// Used to enclose variable name labels, to distinguish from any of the // above labels // $NON-NLS-1$",,,unknown,no,0
,// Initial config from properties,,,unknown,no,0
,// Date formats to try if the time format does not parse as milliseconds,,,unknown,no,0
,"// $NON-NLS-1$ (for compatibility, this is the original default)",,,unknown,no,0
,"// Enough to read the header column names // Get the first line, and see if it is the header",,,unknown,no,0
,// not a valid header,,,unknown,no,0
,// may change the format later // restart from beginning,,,unknown,no,0
,// may be updated,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Match by name,,,unknown,no,0
,// Match by name,,,unknown,no,0
,// Save the name for error reporting,,,unknown,no,0
,// method is only ever called from one thread at a time // so it's OK to use a static DateFormat,,,unknown,no,0
,// can this happen?,,,unknown,no,0
,// Strip off the trailing delimiter,,,unknown,no,0
,// Map header names to set() methods,,,unknown,no,0
,// These entries must be in the same order as columns are saved/restored.,,,unknown,no,0
,// Try // default // delimiter,,,unknown,no,0
,// now validate the // result,,,unknown,no,0
,// failed to recognise the header,,,unknown,no,0
,"// We know the column names all exist, so create the config",,,unknown,no,0
,// Check if the line is a header,,,unknown,no,0
,// Check for Quoted variable names,,,unknown,no,0
,// they are always last,,,unknown,no,0
,// unknown column name,,,unknown,no,0
,// OnlyOnce samples,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"/*     * Ensure that the required class variables are cloned,     * as this is not currently done by the super-implementation.     */",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// If we have a file, but no data, then read the file",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// superclass does not use types,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// superclass does not use types,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// superclass does not use types,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// Skip special properties if required,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,"// No need to check version, just process the attributes if present",,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// Don't save empty comments,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// An additional note on using HashSets to store URLs: I just // discovered that obtaining the hashCode of a java.net.URL implies // a domain-name resolution process. This means significant delays // can occur, even more so if the domain name is not resolvable. // Whether this can be a problem in practical situations I can't tell, // but // thought I'd keep a note just in case... // BTW, note that using a List and removing duplicates via scan // would not help, since URL.equals requires name resolution too. // The above problem has now been addressed with the URLString and // URLCollection classes.",,,unknown,no,0
,// Always decode,,,unknown,no,0
,"/*tfMailFrom.setEnabled(true);            tfMailTo.setEnabled(true);            tfMailToCC.setEnabled(true);            tfMailToBCC.setEnabled(true);            tfSubject.setEnabled(true);*/",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// These are not useful yet, as have not found how to get updated values back //mgr.declareBean(""ResponseCode"", ""200"", String.class); // $NON-NLS-1$ //mgr.declareBean(""ResponseMessage"", ""OK"", String.class); // $NON-NLS-1$ //mgr.declareBean(""IsSuccess"", Boolean.TRUE, Boolean.class); // $NON-NLS-1$",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// script area,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// superclass does not use types,,,unknown,no,0
,// superclass does not use types,,,unknown,no,0
,// superclass does not use types,,,unknown,no,0
,// rethrow other errors,,,unknown,no,0
,// mainly for TestElementConverter,,,unknown,no,0
,// superclass does not use types,,,unknown,no,0
,// Skip special properties if required,,,unknown,no,0
,// remap the class name,,,unknown,no,0
,// Outer sample,,,unknown,no,0
,// could be null if it has been deleted via NameUpdater,,,unknown,no,0
,// could be null if it has been deleted via NameUpdater,,,unknown,no,0
,"// No need to check version, just process the attributes if present",,,unknown,no,0
,// Only decode strings if inVersion = 1.0,,,unknown,no,0
,// Names of properties that are handled specially,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Sample in inner loop,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Remove the leading ""_""",,,unknown,no,0
,"// Default to overall format, and then to version 2.2",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Define file format property names // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,"// Exclude the COOKIE header, since cookie is reported separately in the sample",,,unknown,no,0
,// Instantiate the sampler,,,unknown,no,0
,// Holds the reverse mappings // Key: full class name Entry: primary alias,,,unknown,no,0
,// This is written to JMX files by ScriptWrapperConverter // read from properties file; written to JMX files,,,unknown,no,0
,// Helper method to simplify alias creation from properties,,,unknown,no,0
,// Can have multiple aliases for same target classname,,,unknown,no,0
,// Load the alias properties,,,unknown,no,0
,// now create the aliases,,,unknown,no,0
,// For converters to use,,,unknown,no,0
,// Called by ResultCollector#loadExistingFile() if XStream loading fails,,,unknown,no,0
,// Called by Save function,,,unknown,no,0
,// Get the OutputWriter to use,,,unknown,no,0
,"// Use deprecated method, to avoid duplicating code",,,unknown,no,0
,"// Use deprecated method, to avoid duplicating code",,,unknown,no,0
,// Used by Test code,,,unknown,no,0
,// Ensure terminated properly,,,unknown,no,0
,// Used by Test code,,,unknown,no,0
,// Get the InputReader to use,,,unknown,no,0
,// Used by ResultCollector.sampleOccurred(SampleEvent event),,,unknown,no,0
,// Used by ResultCollector#recordStats(),,,unknown,no,0
,// Routines for TestSaveService,,,unknown,no,0
,//boolean OK = true;,,,unknown,no,0
,// don't bother checking class is present if it is to be updated,,,unknown,no,0
,// Property name used to define file name // $NON-NLS-1$,,,unknown,no,0
,// Default file name // $NON-NLS-1$,,,unknown,no,0
,"// The XML header, with placeholder for encoding, since that is controlled by property // $NON-NLS-1$",,,unknown,no,0
,"// was type, but that caused FindBugs warning",,,unknown,no,0
,// we failed to add the element first time,,,unknown,no,0
,// server        ,,,unknown,no,0
,// try to process as many as possible,,,unknown,no,0
,// Compute bytes before stripping,,,unknown,no,0
,"// Configuration items, set up by readResolve",,,unknown,no,0
,// Static fields are resolved on the server,,,unknown,no,0
,// instance fields are copied from the client instance,,,unknown,no,0
,// Set clonedSet;,,,unknown,no,0
,// Server-only work item,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Extended property name // $NON-NLS-1$,,,unknown,no,0
,// clonedSet = new HashSet();,,,unknown,no,0
,// Need to maintain our own elapsed timer to ensure more accurate aggregation,,,unknown,no,0
,// May be called by XStream,,,unknown,no,0
,// Copy data that is shared between samples (i.e. the key items):,,,unknown,no,0
,// Assume result is OK // because we add the sample count in later,,,unknown,no,0
,// Add Sample Counter,,,unknown,no,0
,// Overrides SampleResult,,,unknown,no,0
,// for reading CSV files,,,unknown,no,0
,// superclass is not typed,,,unknown,no,0
,// Names of DataHolder entries for JTL processing // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Names of DataHolder entries for JMX processing // $NON-NLS-1$,,,unknown,no,0
,// Override wrapMapper in order to insert the Wrapper in the chain,,,unknown,no,0
,// Provide our own aliasing using strings rather than classes,,,unknown,no,0
,// Translate to alias and then delegate to wrapped class,,,unknown,no,0
,// superclass does not use types ,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Used to be 'dÌÁbale', but caused trouble on Gump. Reasons // unknown.",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Check that calls to getResString use a valid property key name,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// This would be done by the run command,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Called by SaveService.loadTree(InputStream reader) if XStream loading fails,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-2$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-2$,,,unknown,no,0
,// result.setResponseData - not set,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"/*         * Controller         * + Before         * + Switch (cond)         * + + zero         * + + Controller sub_1         * + + + one         * + + two         * + + Controller sub_2         * + + + three         * + After         */",,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-2$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-2$,,,unknown,no,0
,// OK // $NON-NLS-1$,,,unknown,no,0
,// Do upgrade translation:,,,unknown,no,0
,// must always agree,,,unknown,no,0
,// Delete any properties whose name converts to the empty string,,,unknown,no,0
,// Create the property:,,,unknown,no,0
,// OK,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-2$ // $NON-NLS-1$ // $NON-NLS-2$,,,unknown,no,0
,"// 1k - the previous 100k made no sense (there's tons of buffers // elsewhere in the chain) and it caused OOM when many concurrent // uploads were being done. Could be fixed by increasing the evacuation // ratio in bin/jmeter[.bat], but this is better.",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Extract version digits from String of the form #Revision: n.mm # // (where # is actually $ above),,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// we add the entry,,,unknown,no,0
,// Check if we have a encoding to use from properties,,,unknown,no,0
,// Check if we have a encoding to use from properties,,,unknown,no,0
,// Check if we have a encoding to use from properties,,,unknown,no,0
,// We use the default character set encoding of the JRE,,,unknown,no,0
,// We use the default character set encoding of the JRE,,,unknown,no,0
,// Used by ResultCollector when creating output files,,,unknown,no,0
,// Write XML header if we have the charset to use for encoding,,,unknown,no,0
,// we should make this configurable eventually,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// we clean up the ResultCollector to make sure there's // no slow leaks,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Used by ScriptWrapperConverter,,,unknown,no,0
,// Shared with TestElementSaver // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Probably no point in converting this to return a SampleEvent,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// just like the aggregate listener, we use the sample label to represent // a row. in this case, we use it as a key.",,,unknown,no,0
,// Check that optional args work woth long options,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Separate argument,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// OK because sampleStore is of type ArrayList<SampleEvent>,,,unknown,no,0
,// Called from multiple threads,,,unknown,no,0
,// JMX property name: do not change,,,unknown,no,0
,// value is the correct class,,,unknown,no,0
,// value is of type Collection<JMeterProperty>,,,unknown,no,0
,// private static StringProperty defaultProperty = new StringProperty();,,,unknown,no,0
,// name cannot be null,,,unknown,no,0
,"// empty collection, local var is here to allow SuppressWarnings",,,unknown,no,0
,// empty collection,,,unknown,no,0
,// empty collection,,,unknown,no,0
,// should not happen,,,unknown,no,0
,// should not happen,,,unknown,no,0
,// N.B. Other classes rely on this returning just the string.,,,unknown,no,0
,/*|| !ctx.isSamplingStarted()*/,,,unknown,no,0
,// synch is probably not needed as only called before run starts,,,unknown,no,0
,// Backward compatibility,,,unknown,no,0
,// handles hex as well,,,unknown,no,0
,// check there is a GUI,,,unknown,no,0
,// check there is a GUI,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// wrap-round check,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Expensive, so // do // once",,,unknown,no,0
,"// i.e. ""true""",,,unknown,no,0
,// NOOP        ,,,unknown,no,0
,// based on this scheduler is enabled or disabled,,,unknown,no,0
,// Gives access to parent thread threadGroup,,,unknown,no,0
,// For access to stop methods.,,,unknown,no,0
,// Use different XPath for both threads,,,unknown,no,0
,// lifecycle methods,,,unknown,no,0
,// Moved from JMeter class,,,unknown,no,0
,// Default implementation,,,unknown,no,0
,// Programming error. Don't // continue.,,,unknown,no,0
,// Programming error. Don't // continue.,,,unknown,no,0
,// We don't want to show expert beans in the menus unless we're // in expert mode:,,,unknown,no,0
,"// may be impossible, but no harm in // checking ...",,,unknown,no,0
,"// Add titles that don't need to be documented //guiTitles.put(""Root"", Boolean.FALSE);",,,unknown,no,0
,//- JMX,,,unknown,no,0
,// Get a WrapperEditor to provide the field or combo -- we'll delegate // most methods to it:,,,unknown,no,0
,// acceptsNull // acceptsExpressions // acceptsOther // default,,,unknown,no,0
,// assume it's string,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,"// There's only 1 test plan, so can cache the mode here",,,unknown,no,0
,//- JMX field names,,,unknown,no,0
,// create transient item,,,unknown,no,0
,// we set the classpath,,,unknown,no,0
,/* Property name */,,,unknown,no,0
,// Thread-specific variables saved here to save recalculation,,,unknown,no,0
,// clone should never return null,,,unknown,no,0
,// clone should never return null,,,unknown,no,0
,"/*             * Only samplers have the thread context set up by JMeterThread at             * present, so suppress the warning for now             */",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"/* (non-Javadoc)     * @see org.apache.jmeter.samplers.RemoteThreadsListener#threadFinished()     */",,,unknown,no,0
,// clone should never return null,,,unknown,no,0
,// NOOP,,,unknown,no,0
,// NOOP,,,unknown,no,0
,"// this(""Test Plan""); // setFunctionalMode(false); // setSerialized(false);",,,unknown,no,0
,// setFunctionalMode(false); // setSerialized(false);,,,unknown,no,0
,"/*     * The following variables may be set/read from multiple threads.     */",,,unknown,no,0
,// may be set from a different thread,,,unknown,no,0
,// TL - IS,,,unknown,no,0
,// Perform the actual sample,,,unknown,no,0
,// Do not send subsamples to listeners which receive the transaction sample,,,unknown,no,0
,// Add the result as subsample of transaction if we are in a transaction,,,unknown,no,0
,// Check if thread or test should be stopped,,,unknown,no,0
,// Finish up,,,unknown,no,0
,// template // match number // ALL separator,,,unknown,no,0
,// Check if this instance is present in transaction listener list,,,unknown,no,0
,// template // match number // ALL separator,,,unknown,no,0
,// Check for the same instance,,,unknown,no,0
,// listeners = controller.getListeners();,,,unknown,no,0
,// set the scheduler to start,,,unknown,no,0
,// call ThreadListener.threadStarted(),,,unknown,no,0
,// Use the actual class so the name must be correct.,,,unknown,no,0
,"// If it was a HTTP GET request, then all parameters in the URL // has been handled by the sampler.setPath above, so we just need // to do parse the rest of the request if it is not a GET request",,,unknown,no,0
,// call ThreadListener.threadFinished(),,,unknown,no,0
,// Get the post data using the content encoding of the request,,,unknown,no,0
,"// probably not possible, but check anyway",,,unknown,no,0
,"/*     * run the function test     */",,,unknown,no,0
,"// Called by StandardJMeterEngine, TestAction and AccessLogSampler",,,unknown,no,0
,// delay between checks,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// template // match number // ALL separator,,,unknown,no,0
,"/*     * Test GUI elements - run for all components     */",,,unknown,no,0
,"/*     * Test TestElements - implement the test case     */",,,unknown,no,0
,"/*     * Extract titles from component_reference.xml     */",,,unknown,no,0
,"/*     * Test GUI elements - create the suite of tests     */",,,unknown,no,0
,// Do not send subsamples to listeners which receive the transaction sample,,,unknown,no,0
,// template // match number // ALL separator,,,unknown,no,0
,"// threadContext is not thread-safe, so keep within thread",,,unknown,no,0
,// Tell the monitor we are done // Remove the ThreadLocal entry,,,unknown,no,0
,// Might be found by contoller.next(),,,unknown,no,0
,// prevent any further interrupts,,,unknown,no,0
,// Perform a sum and check the results,,,unknown,no,0
,"// make sure current interrupt is finished, prevent another starting yet",,,unknown,no,0
,// Allow any pending interrupt to complete (OK because currentSampler == null),,,unknown,no,0
,// Find parent controllers of current sampler,,,unknown,no,0
,// Check if we are running a transaction,,,unknown,no,0
,// Find the package for the transaction,,,unknown,no,0
,// Check if the transaction is done,,,unknown,no,0
,// Get the transaction sample result,,,unknown,no,0
,// Check assertions for the transaction sample,,,unknown,no,0
,// Notify listeners with the transaction sample result,,,unknown,no,0
,// recursive call,,,unknown,no,0
,// Check if we have a sampler to sample,,,unknown,no,0
,// Get the sampler ready to sample,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// template // match number // ALL separator,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// template // match number // ALL separator,,,unknown,no,0
,// template // match number // ALL separator,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// template // match number // ALL separator,,,unknown,no,0
,// template // match number // ALL separator,,,unknown,no,0
,// JMeterGUIComponent item = (JMeterGUIComponent) iter.next();,,,unknown,no,0
,// check there is a GUI,,,unknown,no,0
,// OK to call TestBeanHelper.prepare(),,,unknown,no,0
,// Must not ignore this one // Make sure errors are output to the log file,,,unknown,no,0
,"// configure(element); // super.clear(); // set name, enabled. // put the default values back into the // new element",,,unknown,no,0
,// not sure if null is passed in but no harm in setting it,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Not an expression (isn't or can't be), not null.",,,unknown,no,0
,// Must first convert to absolute path names to ensure parents are available,,,unknown,no,0
,// need to check if we are at EOF already,,,unknown,no,0
,// already at EOF,,,unknown,no,0
,"//log.debug(""domain property = "" + element.getProperty(""domain""));",,,unknown,no,0
,"// If file encoding is specified, write using that encoding, otherwise use default platform encoding",,,unknown,no,0
,// package access for test code only,,,unknown,no,0
,"// Some known attribute names, just for convenience:",,,unknown,no,0
,// Store the resource bundle as an attribute of the BeanDescriptor:,,,unknown,no,0
,// Localize the property names and descriptions:,,,unknown,no,0
,// we also provide the resource bundle,,,unknown,no,0
,// We can't assign null to primitive types.,,,unknown,no,0
,// Can occur running headless on Jenkins,,,unknown,no,0
,"// value was not provided, and this is allowed",,,unknown,no,0
,// The known tags are assumed to be valid:,,,unknown,no,0
,// NOOP,,,unknown,no,0
,"// Was not a tag, so if we can't accept other values...",,,unknown,no,0
,// setAsText failed: not valid,,,unknown,no,0
,// setAsText succeeded: valid,,,unknown,no,0
,// Check old values don't hang around: // fewer matches,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Now parse the DOM tree,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,/// final because called from ctor,,,unknown,no,0
,// tidy up any unused entries,,,unknown,no,0
,"/*     * A dummy class to pass the pointer of URL.     */",,,unknown,no,0
,// checks for entries in use,,,unknown,no,0
,// Cannot be instantiated,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// OnlyOnce inside inner loop,,,unknown,no,0
,// superclass does not use types,,,unknown,no,0
,// superclass does not use types,,,unknown,no,0
,// superclass does not use types,,,unknown,no,0
,// superclass does not use types,,,unknown,no,0
,// default charset,,,unknown,no,0
,// superclass does not use types,,,unknown,no,0
,// $NON-NLS-1$ // Must be same as Header.HNAME - but that is built // later,,,unknown,no,0
,// Additional member names which are currently not written out // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// These are new fields; not saved unless true,,,unknown,no,0
,// These fields are not currently saved or restored,,,unknown,no,0
,// Save most things,,,unknown,no,0
,// Save the new fields - but only if they are not the default,,,unknown,no,0
,// Helper method to simplify marshall routine,,,unknown,no,0
,// Maintain backward compatibility (bytes was not in the JMX file),,,unknown,no,0
,// Make sure decoding follows input file,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// N.B. Backslashes are removed before dollar, comma and backslash",,,unknown,no,0
,"//@GuardedBy(""this"")",,,unknown,no,0
,"//@GuardedBy(""this"") NOTE this also guards against possible window in checkForOpenFiles()",,,unknown,no,0
,// volatile needed to ensure safe publication,,,unknown,no,0
,// Localize the bean name // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,"// not an expression (isn't or can't be), not null.",,,unknown,no,0
,// Provide an initial edit value if necessary -- this is an // heuristic that tries to provide the most convenient // initial edit value:,,,unknown,no,0
,// only for use from test code,,,unknown,no,0
,// Restarts,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// called from ctor, so must not be overridable",,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-2$,,,unknown,no,0
,// Add a 0-sized invisible component that will take all the vertical // space that nobody wants:,,,unknown,no,0
,// track where tags start ...,,,unknown,no,0
,"// col 1, line 1, *A",,,unknown,no,0
,// ... and where they end,,,unknown,no,0
,"// Not a tag entry, return the original value",,,unknown,no,0
,// will revert to last valid value if invalid,,,unknown,no,0
,"// Replace a string with its translation, if one exists",,,unknown,no,0
,// not sure if null is passed in but no harm in setting it,,,unknown,no,0
,// not sure if null is passed in but no harm in setting it,,,unknown,no,0
,"// A quick verification, just in case:",,,unknown,no,0
,// Get the beanInfo:,,,unknown,no,0
,// Fetch data from screen fields,,,unknown,no,0
,// Copy all property values from the map into the element:,,,unknown,no,0
,// cannot be null,,,unknown,no,0
,// Copy all property values into the map:,,,unknown,no,0
,// handles hex as well,,,unknown,no,0
,"// col2, line 1, *B",,,unknown,no,0
,// Create a panel containing the combo and the button:,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Needs to be done before any GUI classes are instantiated,,,unknown,no,0
,// The maximum index of the tags in the combo box,,,unknown,no,0
,//not interested in this method.,,,unknown,no,0
,// Check init file functioning,,,unknown,no,0
,"// not an expression (can't be or isn't), not null.",,,unknown,no,0
,// $NON-NLS-1$ $NON-NLS-2$,,,unknown,no,0
,// same as Parent,,,unknown,no,0
,// so we can detect it,,,unknown,no,0
,// Revert to the previous value:,,,unknown,no,0
,// Get and sort the property descriptors:,,,unknown,no,0
,//  private static final Logger log = LoggingManager.getLoggerForClass();,,,unknown,no,0
,// $NON-NLS-$,,,unknown,no,0
