ID,projectname,classification,Abstract,label,easy_code
15320,httpd,UNKNOWN,"/* Save off the new directory config along with the original
         * provider name and function pointer data
         */",undetermined,no
15321,httpd,UNKNOWN,"/* by the time the config file is used, the provider should be loaded
         * and registered with us.
         */",undetermined,no
15322,httpd,UNKNOWN,/* Register the fake provider so that we get called first */,undetermined,no
15323,httpd,UNKNOWN,/* lookup and cache the actual provider now */,undetermined,no
15324,httpd,UNKNOWN,"/* by the time the config file is used, the provider should be loaded
     * and registered with us.
     */",undetermined,no
15325,httpd,UNKNOWN,"/* if the provider doesn't provide the appropriate function, reject it */",undetermined,no
15326,httpd,UNKNOWN,/* trigger NOT_IN_LIMIT errors as if this were a <Limit> directive */,undetermined,no
15327,httpd,UNKNOWN,/* be associative */,undetermined,no
15328,httpd,UNKNOWN,/* avoid one level of recursion when De Morgan permits */,undetermined,no
15329,httpd,UNKNOWN,/* check to make sure that the request method requires authorization */,undetermined,no
15330,httpd,UNKNOWN,"/*
                 * Handling of AUTHZ_DENIED/AUTHZ_DENIED_NO_USER: Return
                 * AUTHZ_DENIED_NO_USER if providing a user may change the
                 * result, AUTHZ_DENIED otherwise.
                 */",undetermined,no
15331,httpd,UNKNOWN,/* AUTHZ_LOGIC_OR */,undetermined,no
15332,httpd,UNKNOWN,"/* For negated directives, if the original result was denied
             * then the new result is neutral since we can not grant
             * access simply because authorization was not rejected.
             */",undetermined,no
15333,httpd,UNKNOWN,"/* there's an AuthType configured, but no authorization
             * directives applied to support it
             */",undetermined,no
15334,httpd,UNKNOWN,"/*
             * If we're returning 401 to an authenticated user, tell them to
             * try again. If unauthenticated, note_auth_failure has already
             * been called during auth.
             */",undetermined,no
15335,httpd,UNKNOWN,"/*
             * We need a user before we can decide what to do.
             * Get out of the way and proceed with authentication.
             */",undetermined,no
15336,httpd,UNKNOWN,"/*
                 * If we're returning 401 to an authenticated user, tell them to
                 * try again. If unauthenticated, note_auth_failure has already
                 * been called during auth.
                 */",undetermined,no
15337,httpd,UNKNOWN,"/* We'll assume that the module has already said what its
         * error was in the logs.
         */",undetermined,no
15338,httpd,UNKNOWN,"/*
 * env authz provider
 */",undetermined,no
15339,httpd,UNKNOWN,"/* The 'env' provider will allow the configuration to specify a list of
        env variables to check rather than a single variable.  This is different
        from the previous host based syntax. */",undetermined,no
15340,httpd,UNKNOWN,"/*
 * all authz provider
 */",undetermined,no
15341,httpd,UNKNOWN,"/*
     * If the argument to the 'all' provider is 'granted' then just let
     * everybody in. This would be equivalent to the previous syntax of
     * 'allow from all'. If the argument is 'denied' we reject everbody,
     * which is equivalent to 'deny from all'.
     */",undetermined,no
15342,httpd,UNKNOWN,/* *parsed_require_line is already NULL */,undetermined,no
15343,httpd,UNKNOWN,"/*
 * method authz provider
 */",undetermined,no
15344,httpd,UNKNOWN,"/*
 * expr authz provider
 */",undetermined,no
15345,httpd,UNKNOWN,/* dir config creater */,undetermined,no
15346,httpd,UNKNOWN,/* dir merger */,undetermined,no
15347,httpd,UNKNOWN,/* server config */,undetermined,no
15348,httpd,UNKNOWN,/* merge server config */,undetermined,no
15349,httpd,UNKNOWN,/* register hooks */,undetermined,no
15350,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15351,httpd,UNKNOWN,"/* Export a hook for modules that manage clientside sessions
 * (e.g. mod_auth_cookie)
 * to deal with those when we successfully login/logout at the server
 *
 * XXX: WHY would this be specific to dbd_authz?  Why wouldn't we track
 * this across all authz user providers in a lower level mod, such as
 * mod_auth_basic/digest?
 */",undetermined,no
15352,httpd,UNKNOWN,/* save the label here for our own use */,undetermined,no
15353,httpd,UNKNOWN,"/* OK, this is non-critical; we can just not-redirect */",undetermined,no
15354,httpd,UNKNOWN,/* we can't break out here or row won't get cleaned up */,undetermined,no
15355,httpd,UNKNOWN,/* SELECT group FROM authz WHERE user = %s */,undetermined,no
15356,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15357,httpd,UNKNOWN,"/* Create a set of AUTHZ_DBD_DECLARE(type), AUTHZ_DBD_DECLARE_NONSTD(type) and
 * AUTHZ_DBD_DECLARE_DATA with appropriate export and import tags
 */",undetermined,no
15358,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15359,httpd,UNKNOWN,/* for ap_hook_(check_user_id | auth_checker)*/,undetermined,no
15360,httpd,UNKNOWN,"/* This should go into APR; perhaps with some nice
 * caching/locking/flocking of the open dbm file.
 */",undetermined,no
15361,httpd,UNKNOWN,"/* We do something strange with the group file.  If the group file
 * contains any : we assume the format is
 *      key=username value="":""groupname ["":""anything here is ignored]
 * otherwise we now (0.8.14+) assume that the format is
 *      key=username value=groupname
 * The first allows the password and group files to be the same
 * physical DBM file;   key=username value=password"":""groupname["":""anything]
 *
 * mark@telescope.org, 22Sep95
 */",undetermined,no
15362,httpd,UNKNOWN,/* Try key2 only if key1 failed */,undetermined,no
15363,httpd,UNKNOWN,/* fetch group data from dbm file only once. */,undetermined,no
15364,httpd,UNKNOWN,"/* no groups available, so exit immediately */",undetermined,no
15365,httpd,UNKNOWN,/* fetch group data from dbm file. */,undetermined,no
15366,httpd,UNKNOWN,"/* no groups available, so exit immediately */",undetermined,no
15367,httpd,UNKNOWN,/* dir config creater */,undetermined,no
15368,httpd,UNKNOWN,/* dir merger --- default is to override */,undetermined,no
15369,httpd,UNKNOWN,/* server config */,undetermined,no
15370,httpd,UNKNOWN,/* merge server config */,undetermined,no
15371,httpd,UNKNOWN,/* command apr_table_t */,undetermined,no
15372,httpd,UNKNOWN,/* register hooks */,undetermined,no
15373,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15374,httpd,UNKNOWN,"/* This module is triggered by an
 *
 *          AuthGroupFile standard /path/to/file
 *
 * and the presense of a
 *
 *         require group <list-of-groups>
 *
 * In an applicable limit/directory block for that method.
 *
 * If there are no AuthGroupFile directives valid for
 * the request; we DECLINED.
 *
 * If the AuthGroupFile is defined; but somehow not
 * accessible: we SERVER_ERROR (was DECLINED).
 *
 * If there are no 'require ' directives defined for
 * this request then we DECLINED (was OK).
 *
 * If there are no 'require ' directives valid for
 * this request method then we DECLINED. (was OK)
 *
 * If there are any 'require group' blocks and we
 * are not in any group - we HTTP_UNAUTHORIZE
 *
 */",undetermined,no
15375,httpd,UNKNOWN,/* apr_isspace */,undetermined,no
15376,httpd,UNKNOWN,"/* If there is no group file - then we are not
     * configured. So decline.
     */",undetermined,no
15377,httpd,UNKNOWN,"/* no groups available, so exit immediately */",undetermined,no
15378,httpd,UNKNOWN,"/* If there is no group file - then we are not
     * configured. So decline.
     */",undetermined,no
15379,httpd,UNKNOWN,"/* no groups available, so exit immediately */",undetermined,no
15380,httpd,UNKNOWN,"/* No need to emit a error log entry because the call
        to authz_owner_get_file_group already did it
        for us.
        */",undetermined,no
15381,httpd,UNKNOWN,/* dir config creater */,undetermined,no
15382,httpd,UNKNOWN,/* dir merger -- default is to override */,undetermined,no
15383,httpd,UNKNOWN,/* server config */,undetermined,no
15384,httpd,UNKNOWN,/* merge server config */,undetermined,no
15385,httpd,UNKNOWN,/* command apr_table_t */,undetermined,no
15386,httpd,UNKNOWN,/* register hooks */,undetermined,no
15387,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15388,httpd,UNKNOWN,"/*
 * Security options etc.
 *
 * Module derived from code originally written by Rob McCool
 *
 */",undetermined,no
15389,httpd,UNKNOWN,"/*
 * To save memory if the same subnets are used in hundres of vhosts, we store
 * each subnet only once and use this temporary hash to find it again.
 */",undetermined,no
15390,httpd,UNKNOWN,"/* Make sure we matched an *entire* subdomain --- if the user
         * said 'allow from good.com', we don't want people from nogood.com
         * to be able to get in.
         */",undetermined,no
15391,httpd,UNKNOWN,/* matched whole thing */,undetermined,no
15392,httpd,UNKNOWN,"/* The 'ip' provider will allow the configuration to specify a list of
        ip addresses to check rather than a single address.  This is different
        from the previous host based syntax. */",undetermined,no
15393,httpd,UNKNOWN,/* we already have parsed this subnet */,undetermined,no
15394,httpd,UNKNOWN,/* looked nothing like an IP address */,undetermined,no
15395,httpd,UNKNOWN,/* apr_ipsubnet_test should accept const but doesn't */,undetermined,no
15396,httpd,UNKNOWN,/* authz_core will log the require line and the result at DEBUG */,undetermined,no
15397,httpd,UNKNOWN,"/* The 'host' provider will allow the configuration to specify a list of
            host names to check rather than a single name.  This is different
            from the previous host based syntax. */",undetermined,no
15398,httpd,UNKNOWN,/* authz_core will log the require line and the result at DEBUG */,undetermined,no
15399,httpd,UNKNOWN,"/* we only use this hash in the parse config phase, ptemp is enough */",undetermined,no
15400,httpd,UNKNOWN,/* make sure we don't use this during .htaccess parsing */,undetermined,no
15401,httpd,UNKNOWN,/* dir config creater */,undetermined,no
15402,httpd,UNKNOWN,/* dir merger --- default is to override */,undetermined,no
15403,httpd,UNKNOWN,/* server config */,undetermined,no
15404,httpd,UNKNOWN,/* merge server config */,undetermined,no
15405,httpd,UNKNOWN,/* register hooks */,undetermined,no
15406,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15407,httpd,UNKNOWN,/* APR_HAS_USER */,undetermined,no
15408,httpd,UNKNOWN,/* this user is authorized */,undetermined,no
15409,httpd,UNKNOWN,/* APR_HAS_USER */,undetermined,no
15410,httpd,UNKNOWN,"/* file-group only figures out the file's group and lets
    * other modules do the actual authorization (against a group file/db).
    * Thus, these modules have to hook themselves after
    * mod_authz_owner and of course recognize 'file-group', too.
    */",undetermined,no
15411,httpd,UNKNOWN,/* APR_HAS_USER */,undetermined,no
15412,httpd,UNKNOWN,/* APR_HAS_USER */,undetermined,no
15413,httpd,UNKNOWN,/* dir config creater */,undetermined,no
15414,httpd,UNKNOWN,/* dir merger --- default is to override */,undetermined,no
15415,httpd,UNKNOWN,/* server config */,undetermined,no
15416,httpd,UNKNOWN,/* merge server config */,undetermined,no
15417,httpd,UNKNOWN,/* command apr_table_t */,undetermined,no
15418,httpd,UNKNOWN,/* register hooks */,undetermined,no
15419,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15420,httpd,UNKNOWN,/* just here to stop compiler warnings for now. */,undetermined,no
15421,httpd,UNKNOWN,/* dir config creater */,undetermined,no
15422,httpd,UNKNOWN,/* dir merger --- default is to override */,undetermined,no
15423,httpd,UNKNOWN,/* server config */,undetermined,no
15424,httpd,UNKNOWN,/* merge server config */,undetermined,no
15425,httpd,UNKNOWN,/* command apr_table_t */,undetermined,no
15426,httpd,UNKNOWN,/* register hooks */,undetermined,no
15427,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15428,httpd,UNKNOWN,"/**
 * @file  ap_compat.h
 * @brief Redefine Apache 1.3 symbols
 */",undetermined,no
15429,httpd,UNKNOWN,/* redefine 1.3.x symbols to the new symbol names */,undetermined,no
15430,httpd,UNKNOWN,/* AP_COMPAT_H */,undetermined,no
15431,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15432,httpd,UNKNOWN,"/**
 * @file ap_config.h
 * @brief Symbol export macros and hook functions
 */",undetermined,no
15433,httpd,UNKNOWN,"/* Although this file doesn't declare any hooks, declare the exports group here */",undetermined,no
15434,httpd,UNKNOWN,"/**
 * @defgroup exports Apache exports
 * @ingroup  APACHE_CORE
 */",undetermined,no
15435,httpd,UNKNOWN,/* define these just so doxygen documents them */,undetermined,no
15436,httpd,UNKNOWN,"/**
 * AP_DECLARE_STATIC is defined when including Apache's Core headers,
 * to provide static linkage when the dynamic library may be unavailable.
 *
 * @see AP_DECLARE_EXPORT
 *
 * AP_DECLARE_STATIC and AP_DECLARE_EXPORT are left undefined when
 * including Apache's Core headers, to import and link the symbols from the
 * dynamic Apache Core library and assure appropriate indirection and calling
 * conventions at compile time.
 */",undetermined,no
15437,httpd,UNKNOWN,"/**
 * AP_DECLARE_EXPORT is defined when building the Apache Core dynamic
 * library, so that all public symbols are exported.
 *
 * @see AP_DECLARE_STATIC
 */",undetermined,no
15438,httpd,UNKNOWN,/* def DOXYGEN */,undetermined,no
15439,httpd,UNKNOWN,"/**
 * Apache Core dso functions are declared with AP_DECLARE(), so they may
 * use the most appropriate calling convention.  Hook functions and other
 * Core functions with variable arguments must use AP_DECLARE_NONSTD().
 * @code
 * AP_DECLARE(rettype) ap_func(args)
 * @endcode
 */",undetermined,no
15440,httpd,UNKNOWN,"/**
 * Apache Core dso variable argument and hook functions are declared with
 * AP_DECLARE_NONSTD(), as they must use the C language calling convention.
 * @see AP_DECLARE
 * @code
 * AP_DECLARE_NONSTD(rettype) ap_func(args [...])
 * @endcode
 */",undetermined,no
15441,httpd,UNKNOWN,"/**
 * Apache Core dso variables are declared with AP_MODULE_DECLARE_DATA.
 * This assures the appropriate indirection is invoked at compile time.
 *
 * @note AP_DECLARE_DATA extern type apr_variable; syntax is required for
 * declarations within headers to properly import the variable.
 * @code
 * AP_DECLARE_DATA type apr_variable
 * @endcode
 */",undetermined,no
15442,httpd,UNKNOWN,"/**
 * Declare a dso module's exported module structure as AP_MODULE_DECLARE_DATA.
 *
 * Unless AP_MODULE_DECLARE_STATIC is defined at compile time, symbols
 * declared with AP_MODULE_DECLARE_DATA are always exported.
 * @code
 * module AP_MODULE_DECLARE_DATA mod_tag
 * @endcode
 */",undetermined,no
15443,httpd,UNKNOWN,"/**
 * AP_MODULE_DECLARE_EXPORT is a no-op.  Unless contradicted by the
 * AP_MODULE_DECLARE_STATIC compile-time symbol, it is assumed and defined.
 *
 * The old SHARED_MODULE compile-time symbol is now the default behavior,
 * so it is no longer referenced anywhere with Apache 2.0.
 */",undetermined,no
15444,httpd,UNKNOWN,/* Where the main/parent process's pid is logged */,undetermined,no
15445,httpd,UNKNOWN,"/* If APR has OTHER_CHILD logic, use reliable piped logs. */",undetermined,no
15446,httpd,UNKNOWN,"/* Presume that the compiler supports C99-style designated
 * initializers if using GCC (but not G++), or for any other compiler
 * which claims C99 support. */",undetermined,no
15447,httpd,UNKNOWN,/* check for supported attributes on clang */,undetermined,no
15448,httpd,UNKNOWN,/* AP_CONFIG_H */,undetermined,no
15449,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
15450,httpd,UNKNOWN,"/**
 * @file ap_expr.h
 * @brief Expression parser
 *
 * @defgroup AP_EXPR Expression parser
 * @ingroup  APACHE_CORE
 * @{
 */",undetermined,no
15451,httpd,UNKNOWN,/** A node in the expression parse tree */,undetermined,no
15452,httpd,UNKNOWN,/** Struct describing a parsed expression */,undetermined,no
15453,httpd,UNKNOWN,/** The root of the actual expression parse tree */,undetermined,no
15454,httpd,UNKNOWN,"/** The filename where the expression has been defined (for logging).
     *  May be NULL
     */",undetermined,no
15455,httpd,UNKNOWN,/** The line number where the expression has been defined (for logging). */,undetermined,no
15456,httpd,UNKNOWN,"/** Flags relevant for the expression, see AP_EXPR_FLAG_* */",undetermined,no
15457,httpd,UNKNOWN,/** The module that is used for loglevel configuration */,undetermined,no
15458,httpd,UNKNOWN,"/** Use ssl_expr compatibility mode (changes the meaning of the comparison
 * operators)
 */",undetermined,no
15459,httpd,UNKNOWN,/** Don't add siginificant request headers to the Vary response header */,undetermined,no
15460,httpd,UNKNOWN,"/** Don't allow functions/vars that bypass the current request's access
 *  restrictions or would otherwise leak confidential information.
 *  Used by e.g. mod_include.
 */",undetermined,no
15461,httpd,UNKNOWN,"/** Expression evaluates to a string, not to a bool */",undetermined,no
15462,httpd,UNKNOWN,"/**
 * Evaluate a parse tree, simple interface
 * @param r The current request
 * @param expr The expression to be evaluated
 * @param err Where an error message should be stored
 * @return > 0 if expression evaluates to true, == 0 if false, < 0 on error
 * @note err will be set to NULL on success, or to an error message on error
 * @note request headers used during evaluation will be added to the Vary:
 *       response header, unless ::AP_EXPR_FLAG_DONT_VARY is set.
 */",undetermined,no
15463,httpd,UNKNOWN,"/**
 * Evaluate a parse tree, with access to regexp backreference
 * @param r The current request
 * @param expr The expression to be evaluated
 * @param nmatch size of the regex match vector pmatch
 * @param pmatch information about regex matches
 * @param source the string that pmatch applies to
 * @param err Where an error message should be stored
 * @return > 0 if expression evaluates to true, == 0 if false, < 0 on error
 * @note err will be set to NULL on success, or to an error message on error
 * @note nmatch/pmatch/source can be used both to make previous matches
 *       available to ap_expr_exec_re and to use ap_expr_exec_re's matches
 *       later on.
 * @note request headers used during evaluation will be added to the Vary:
 *       response header, unless ::AP_EXPR_FLAG_DONT_VARY is set.
 */",undetermined,no
15464,httpd,UNKNOWN,"/** Context used during evaluation of a parse tree, created by ap_expr_exec */",undetermined,no
15465,httpd,UNKNOWN,/** the current request */,undetermined,no
15466,httpd,UNKNOWN,/** the current connection */,undetermined,no
15467,httpd,UNKNOWN,/** the current connection */,undetermined,no
15468,httpd,UNKNOWN,/** the pool to use */,undetermined,no
15469,httpd,UNKNOWN,/** where to store the error string */,undetermined,no
15470,httpd,UNKNOWN,/** ap_expr_info_t for the expression */,undetermined,no
15471,httpd,UNKNOWN,/** regex match information for back references */,undetermined,no
15472,httpd,UNKNOWN,/** size of the vector pointed to by re_pmatch */,undetermined,no
15473,httpd,UNKNOWN,/** the string corresponding to the re_pmatch */,undetermined,no
15474,httpd,UNKNOWN,"/** A string where the comma separated names of headers are stored
     * to be later added to the Vary: header. If NULL, the caller is not
     * interested in this information.
     */",undetermined,no
15475,httpd,UNKNOWN,/** where to store the result string */,undetermined,no
15476,httpd,UNKNOWN,/** Arbitrary context data provided by the caller for custom functions */,undetermined,no
15477,httpd,UNKNOWN,/** The current recursion level */,undetermined,no
15478,httpd,UNKNOWN,"/**
 * Evaluate a parse tree, full featured version
 * @param ctx The evaluation context with all data filled in
 * @return > 0 if expression evaluates to true, == 0 if false, < 0 on error
 * @note *ctx->err will be set to NULL on success, or to an error message on
 *       error
 * @note request headers used during evaluation will be added to the Vary:
 *       response header if ctx->vary_this is set.
 */",undetermined,no
15479,httpd,UNKNOWN,"/**
 * Evaluate a parse tree of a string valued expression
 * @param r The current request
 * @param expr The expression to be evaluated
 * @param err Where an error message should be stored
 * @return The result string, NULL on error
 * @note err will be set to NULL on success, or to an error message on error
 * @note request headers used during evaluation will be added to the Vary:
 *       response header, unless ::AP_EXPR_FLAG_DONT_VARY is set.
 */",undetermined,no
15480,httpd,UNKNOWN,"/**
 * Evaluate a parse tree of a string valued expression
 * @param r The current request
 * @param expr The expression to be evaluated
 * @param nmatch size of the regex match vector pmatch
 * @param pmatch information about regex matches
 * @param source the string that pmatch applies to
 * @param err Where an error message should be stored
 * @return The result string, NULL on error
 * @note err will be set to NULL on success, or to an error message on error
 * @note nmatch/pmatch/source can be used both to make previous matches
 *       available to ap_expr_exec_re and to use ap_expr_exec_re's matches
 *       later on.
 * @note request headers used during evaluation will be added to the Vary:
 *       response header, unless ::AP_EXPR_FLAG_DONT_VARY is set.
 */",undetermined,no
15481,httpd,UNKNOWN,"/**
 * The parser can be extended with variable lookup, functions, and
 * and operators.
 *
 * During parsing, the parser calls the lookup function to resolve a
 * name into a function pointer and an opaque context for the function.
 * If the argument to a function or operator is constant, the lookup function
 * may also parse that argument and store the parsed data in the context.
 *
 * The default lookup function is the hook ::ap_expr_lookup_default which just
 * calls ap_run_expr_lookup. Modules can use it to make functions and
 * variables generally available.
 *
 * An ap_expr consumer can also provide its own custom lookup function to
 * modify the set of variables and functions that are available. The custom
 * lookup function can in turn call 'ap_run_expr_lookup'.
 */",undetermined,no
15482,httpd,UNKNOWN,"/** Unary operator, takes one string argument and returns a bool value.
 * The name must have the form '-z' (one letter only).
 * @param ctx The evaluation context
 * @param data An opaque context provided by the lookup hook function
 * @param arg The (right) operand
 * @return 0 or 1
 */",undetermined,no
15483,httpd,UNKNOWN,"/** Binary operator, takes two string arguments and returns a bool value.
 * The name must have the form '-cmp' (at least two letters).
 * @param ctx The evaluation context
 * @param data An opaque context provided by the lookup hook function
 * @param arg1 The left operand
 * @param arg2 The right operand
 * @return 0 or 1
 */",undetermined,no
15484,httpd,UNKNOWN,"/** String valued function, takes a string argument and returns a string
 * @param ctx The evaluation context
 * @param data An opaque context provided by the lookup hook function
 * @param arg The argument
 * @return The functions result string, may be NULL for 'empty string'
 */",undetermined,no
15485,httpd,UNKNOWN,"/** List valued function, takes a string argument and returns a list of strings
 * Can currently only be called following the builtin '-in' operator.
 * @param ctx The evaluation context
 * @param data An opaque context provided by the lookup hook function
 * @param arg The argument
 * @return The functions result list of strings, may be NULL for 'empty array'
 */",undetermined,no
15486,httpd,UNKNOWN,"/** Variable lookup function, takes no argument and returns a string
 * @param ctx The evaluation context
 * @param data An opaque context provided by the lookup hook function
 * @return The expanded variable
 */",undetermined,no
15487,httpd,UNKNOWN,/** parameter struct passed to the lookup hook functions */,undetermined,no
15488,httpd,UNKNOWN,/** type of the looked up object */,undetermined,no
15489,httpd,UNKNOWN,/** name of the looked up object */,undetermined,no
15490,httpd,UNKNOWN,/** where to store the function pointer */,undetermined,no
15491,httpd,UNKNOWN,/** where to store the function's context */,undetermined,no
15492,httpd,UNKNOWN,/** where to store the error message (if any) */,undetermined,no
15493,httpd,UNKNOWN,"/** arg for pre-parsing (only if a simple string).
     *  For binary ops, this is the right argument. */",undetermined,no
15494,httpd,UNKNOWN,"/** Function for looking up the provider function for a variable, operator
 *  or function in an expression.
 *  @param parms The parameter struct, also determins where the result is
 *               stored.
 *  @return OK on success,
 *          !OK on failure,
 *          DECLINED if the requested name is not handled by this function
 */",undetermined,no
15495,httpd,UNKNOWN,"/** Default lookup function which just calls ap_run_expr_lookup().
 *  ap_run_expr_lookup cannot be used directly because it has the wrong
 *  calling convention under Windows.
 */",undetermined,no
15496,httpd,UNKNOWN,"/**
 * Parse an expression into a parse tree
 * @param pool Pool
 * @param ptemp temp pool
 * @param info The ap_expr_info_t struct (with values filled in)
 * @param expr The expression string to parse
 * @param lookup_fn The lookup function to use, NULL for default
 * @return NULL on success, error message on error.
 *         A pointer to the resulting parse tree will be stored in
 *         info->root_node.
 */",undetermined,no
